"Region","Provincia","Comuna","Temporada","Nombre","Fecha","HoraInicio","DuracionMinutos","Alerta","Escenario","Causa","SuperficieQuemadaPinoA","SuperficieQuemadaPinoB","SuperficieQuemadaPinoC","SuperficieQuemadaEucalipto","SuperficieQuemadaOtrasPlantas","SuperficieQuemadaArbolado","SuperficieQuemadaMatorral","SuperficieQuemadaPastizal","SuperficieQuemadaAgricola","SuperficieQuemadaDesechos","SuperficieQuemadaTotal","Latitud","Longitud","Datum"
"Coquimbo","Choapa","Salamanca","2009-2010","QUELEN ALTO","2010-01-25","16:00",50,"Sin alerta","No definido","No definida",0,0,0,0,0,0.5,2,17.5,0,0,20,-31.9786111111111,-70.815,"WGS84"
"Coquimbo","Choapa","Los Vilos","2009-2010","EL PEÑÓN","2010-02-01","15:30",1230,"Sin alerta","No definido","No definida",0,0,0,0,0,1,2,10,0,0,13,-31.9233333333333,-71.4275,"WGS84"
"Coquimbo","Choapa","Illapel","2009-2010","EL MAITEN","2010-02-02","14:30",140,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.5,2.5,0,0,3,-31.6738888888889,-71.2522222222222,"WGS84"
"Coquimbo","Choapa","Los Vilos","2009-2010","MATA GORDA","2010-02-06","17:00",75,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.2,0,0,0.2,-31.9038888888889,-71.5008333333333,"WGS84"
"Coquimbo","Choapa","Los Vilos","2009-2010","CERRO CAVILOLEN","2010-02-08","13:00",45,"Sin alerta","No definido","No definida",0,0,0,0,0,5,12,5,0,0,22,-31.8252777777778,-71.3613888888889,"WGS84"
"Coquimbo","Choapa","Los Vilos","2009-2010","CERRO CAVILOLEN II","2010-02-13","13:30",175,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.1,0,0,0.1,-31.8163888888889,-71.3611111111111,"WGS84"
"Coquimbo","Elqui","La Serena","2009-2010","EL CENDIR","2010-02-18","18:15",30,"Sin alerta","No definido","No definida",0,0,0,0,0,0.05,0.05,0.4,0,0,0.5,-29.915,-71.2527777777778,"WGS84"
"Coquimbo","Choapa","Los Vilos","2009-2010","FUNDO SANTO DOMINGO","2010-02-26","18:00",1080,"Sin alerta","No definido","No definida",0,0,0,1.5,0,0,1.5,0.5,0,0,3.5,-32.1644444444444,-71.5397222222222,"WGS84"
"Coquimbo","Elqui","La Serena","2009-2010","PARCELA 47","2010-03-24","13:00",85,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0,0,0.01,0.01,-29.9288888888889,-71.2755555555556,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","LA CANCHA  R.N.L.P","2009-07-09","15:00",60,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0.1,0,0.1,0,0,0,0.3,0,0,0.5,-33.1469444444444,-71.5569444444444,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","FUNDO PAJONAL","2009-07-29","13:30",150,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.7,0,0,0,0.1,0,0,0.8,-33.0652777777778,-71.5866666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","FUNDO EL MANZANO","2009-08-26","14:50",85,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.2,0,0,0,0,0,0,0.2,-33.0922222222222,-71.5875,"WGS84"
"Valparaíso","San Antonio","El Quisco","2009-2010","EL TOTORAL","2009-08-31","18:20",50,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.1,0,0,0,0,0,0.1,0.2,-33.4247222222222,-71.6402777777778,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","FUNDO PAJONAL","2009-10-07","12:30",240,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,8,0,0,0,0.1,0,0,8.1,-33.0647222222222,-71.6080555555556,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2009-2010","GRANADILLAS  I","2009-10-19","15:05",135,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.1,0,0,0.3,0.1,0,0,0.5,-33.0036111111111,-71.5208333333333,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","R.N.L.P  CASA JERIA","2009-10-20","14:50",1300,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0,0,0.14,0.14,-33.1386111111111,-71.5352777777778,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","R.N.L.P CASA JERIA II","2009-10-20","15:00",175,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0,0,0.11,0.11,-33.1386111111111,-71.5352777777778,"WGS84"
"Valparaíso","San Antonio","Santo Domingo","2009-2010","SANTA LUCIA","2009-10-20","13:30",150,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,16.99,0,0,0.01,4.5,0,0,21.5,-33.8941666666667,-71.6116666666667,"WGS84"
"Valparaíso","San Felipe de Aconcagua","Panquehue","2009-2010","LOS MAITENES","2009-10-22","14:00",120,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.2,0.1,0,0,0.3,-32.7547222222222,-70.7880555555556,"WGS84"
"Valparaíso","San Antonio","El Quisco","2009-2010","FUNDO HUALLILEMU","2009-10-24","20:55",1205,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.1,0,0,0.3,0.1,0,0.4,0.9,-33.3975,-71.6502777777778,"WGS84"
"Valparaíso","Valparaíso","Puchuncavi","2009-2010","CAMPINCHE","2009-10-29","13:46",134,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,5.32,0,9.2,13.8,32.33,0,0,60.65,-32.7255555555556,-71.4488888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","TRANQUE LA LUZ","2009-10-29","19:31",989,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0.1,0,0,0.1,0,0,0,0,0,0,0.2,-33.1288888888889,-71.5672222222222,"WGS84"
"Valparaíso","Valparaíso","Concón","2009-2010","CAMINO INTERNACIONAL","2009-11-02","18:15",94,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.08,0.12,0,0,0.2,-32.8202777777778,-71.665,"WGS84"
"Valparaíso","Valparaíso","Concón","2009-2010","LA SKEGA","2009-11-02","22:21",184,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.2,0.8,0,0,1,-32.8202777777778,-71.665,"WGS84"
"Valparaíso","Valparaíso","Concón","2009-2010","LA SKEGA II","2009-11-03","11:29",161,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,1.4,0,4,0,0,3,3.6,0,0,12,-32.9313888888889,-71.5186111111111,"WGS84"
"Valparaíso","San Antonio","Santo Domingo","2009-2010","FUENTE RAVIA","2009-11-03","11:28",145,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0,0,1.5,1.5,-33.7683333333333,-71.5969444444444,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2009-2010","TENIENTE SERRANO","2009-11-03","18:26",129,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.05,0,0,0.1,0.15,0,0,0.3,-33.0686111111111,-71.4155555555556,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","LOS PINOS LAGUNA VERDE","2009-11-04","04:00",876,"Sin alerta","No definido","Faenas agrícolas y pecuarias",0.2,0,0,0,0,0,0,0,0,0,0.2,-33.1355555555556,-71.6744444444444,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2009-2010","FUNDO EL REBAÑO","2009-11-04","13:20",310,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.2,0,0,0.3,0.5,0,0,1,-33.0316666666667,-71.4680555555556,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","LAS DOCAS","2009-11-06","13:30",144,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.5,0,0,0,0,0,0,0.5,-33.1441666666667,-71.6963888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","MARINA MERCANTE","2009-11-06","15:59",226,"Sin alerta","No definido","Actividades recreativas",0,0,0,2,0,0,0.3,0.7,0,0,3,-33.0458333333333,-71.6505555555556,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","FUNDO MIRAMAR","2009-11-06","18:15",965,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.2,0,0,0,0.15,0,0,0.35,-33.5794444444444,-71.5805555555555,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","EL MANZANO","2009-11-07","09:10",224,"Sin alerta","No definido","Incendios intencionales",0,0,0,1.5,0,0,0,0,0,0,1.5,-33.0825,-71.6194444444444,"WGS84"
"Valparaíso","Valparaíso","Concón","2009-2010","VILLA PRIMAVERA  CON CON","2009-11-07","13:42",33,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.05,0,0,0.05,-32.9405555555556,-71.5188888888889,"WGS84"
"Valparaíso","Valparaíso","Puchuncavi","2009-2010","QUIRIYUCA","2009-11-07","16:10",185,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.08,0,0,0,0,0,0,0.08,-32.7363888888889,-71.3530555555556,"WGS84"
"Valparaíso","Quillota","Quillota","2009-2010","TABO LANGO","2009-11-07","16:39",133,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,1,1,0,0,2,-32.9016666666667,-71.3580555555556,"WGS84"
"Valparaíso","San Antonio","El Tabo","2009-2010","PARCELA 111","2009-11-08","09:05",170,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0.01,0,0,0,0,0.03,0.01,0,0,0.05,-33.4430555555556,-71.6302777777778,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","PLACILLA  FUNDO EL LLANO","2009-11-08","11:56",294,"Sin alerta","No definido","Actividades recreativas",0,0.6,0,0,0,0,0,0,0,0.4,1,-33.1375,-71.5888888888889,"WGS84"
"Valparaíso","Valparaíso","Casablanca","2009-2010","LO VASQUEZ","2009-11-08","13:23",127,"Sin alerta","No definido","Faenas agrícolas y pecuarias",0,0,0,0.1,0,0,0.2,0.22,0,0,0.52,-33.2566666666667,-71.485,"WGS84"
"Valparaíso","San Antonio","Cartagena","2009-2010","LAS ENCINAS","2009-11-08","14:50",128,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.15,0.1,0,0,0.25,-33.5525,-71.5688888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","FUNDO EL LLANO II","2009-11-08","15:29",81,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0,0,0.03,0.03,-33.1197222222222,-71.5669444444444,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2009-2010","LAS AMERICAS","2009-11-08","15:59",61,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.1,0.4,0,0,0.5,-33.0241666666667,-71.3822222222222,"WGS84"
"Valparaíso","San Antonio","El Tabo","2009-2010","PARCELA 112","2009-11-08","16:15",35,"Sin alerta","No definido","Actividades recreativas",0,0.1,0,0,0,0.02,0,0.03,0,0.2,0.35,-33.4430555555556,-71.6302777777778,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2009-2010","POBLACION FRUTILLAR","2009-11-08","20:00",80,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.03,0.06,0,0,0.09,-33.0327777777778,-71.4144444444444,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","FUNDO DE LLO LLEO","2009-11-08","18:00",112,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.04,0.02,0,0,0.06,-33.5972222222222,-71.5916666666667,"WGS84"
"Valparaíso","Quillota","Hijuelas","2009-2010","MAITENES DE OCOA","2009-11-08","18:57",1283,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0.25,0,0.25,0,0,0.5,0,0,0,1,-32.8580555555556,-71.0891666666667,"WGS84"
"Valparaíso","Petorca","La Ligua","2009-2010","PULLALLY","2009-11-10","08:00",600,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0.3,0,0.1,0,0,0.4,-32.4038888888889,-71.2808333333333,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2009-2010","TENIENTE SERRANO","2009-11-10","13:11",168,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.2,0,0,0.3,1.5,0,0,2,-33.0688888888889,-71.4047222222222,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","SECTOR CURAUMA","2009-11-10","14:00",113,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0.01,0,0,0,0,0.02,0.02,0,0,0.05,-33.1286111111111,-71.5777777777778,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2009-2010","EL SOL DE QUILPUE","2009-11-10","13:50",136,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.1,0,0.05,0.05,0.2,0,0,0.4,-33.1136111111111,-71.4275,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","FUNDO DE LLO LLEO","2009-11-10","13:00",250,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.9,0,0,0,0,0,0,0.9,-33.6061111111111,-71.5919444444445,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2009-2010","VILLA HERMOSA","2009-11-10","15:21",178,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.05,0.25,0,0,0.3,-33.0225,-71.4786111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","VISTA HERMOSA","2009-11-11","16:50",100,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.15,0,0,0,0.5,0,0,0.65,-33.5605555555556,-71.6122222222222,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2009-2010","VILLA EL BOSQUE","2009-11-12","18:12",108,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.1,0.2,0,0,0.3,-33.0330555555556,-71.3930555555555,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","PLACERES","2009-11-13","12:38",72,"Sin alerta","No definido","Quema de desechos",0,0,0,0,0,0,0.01,0.03,0,0,0.04,-33.0383333333333,-71.5861111111111,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","POBLACION LA ROILA LOS PLACERES","2009-11-13","13:57",23,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.0566666666667,-71.565,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2009-2010","VISTA HERMOSA","2009-11-13","15:56",35,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.08,0,0,0.08,-33.0313888888889,-71.4786111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","FUNDO DE LLO LLEO","2009-11-13","17:20",110,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.3,0,0,0.4,0.7,0,0,1.4,-33.5975,-71.5811111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","FUNDO MIRAMAR","2009-11-13","22:00",850,"Sin alerta","No definido","Actividades recreativas",0,0,0.12,0,0,0,0,0,0,0,0.12,-33.5791666666667,-71.5911111111111,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2009-2010","EL ALMENDRAL","2009-11-14","14:15",98,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.5,1.5,0,0,2,-33.0788888888889,-71.3516666666667,"WGS84"
"Valparaíso","Valparaíso","Quintero","2009-2010","RITOQUE","2009-11-14","14:39",1226,"Sin alerta","No definido","Incendios intencionales",0,0,0,3,0,0,0,1.8,0,0,4.8,-32.8138888888889,-71.5366666666667,"WGS84"
"Valparaíso","San Antonio","El Tabo","2009-2010","EL PINAR","2009-11-15","15:40",95,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.2,0,0,0.1,0.2,0,0,0.5,-33.4516666666667,-71.6519444444444,"WGS84"
"Valparaíso","San Felipe de Aconcagua","Catemu","2009-2010","CATEMU","2009-11-15","13:18",342,"Sin alerta","No definido","Quema de desechos",0,0,0,1.5,0,0,0.5,1,0,0,3,-32.8061111111111,-70.96,"WGS84"
"Valparaíso","Marga Marga","Limache","2009-2010","LLIU LLIU SECTOR MONASTERIO","2009-11-15","16:50",1270,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,3,3.5,3.5,0,0,10,-33.0636111111111,-71.2119444444444,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2009-2010","RUMIE LAS CABRAS","2009-11-15","18:03",85,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.05,0,0,0.05,-33.0183333333333,-71.3825,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","FUNDO MIRAMAR","2009-11-15","19:20",82,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.01,0.02,0,0,0.03,-33.5880555555556,-71.5913888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","LAS CENIZAS  LOS OLIVOS","2009-11-15","21:41",1099,"Sin alerta","No definido","Incendios intencionales",0,0,0,2.44,0,0,0,2,0,0,4.44,-33.0927777777778,-71.5661111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","VISTA HERMOSA I","2009-11-16","15:20",80,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.01,0,0,0,0.2,0,0,0.21,-33.5605555555556,-71.6122222222222,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","VISTA HERMOSA II","2009-11-16","15:20",93,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,1.3,0,0,1.3,-33.7319444444444,-71.6175,"WGS84"
"Valparaíso","Valparaíso","Puchuncavi","2009-2010","TIRIYUCA","2009-11-19","17:22",190,"Sin alerta","No definido","Incendios intencionales",0,0.2,0,0.8,0,0,0,0.17,0,0,1.17,-32.7172222222222,-71.4061111111111,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2009-2010","LOS MARISTAS","2009-11-21","13:01",81,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.02,0.03,0,0,0.05,-33.0336111111111,-71.3716666666667,"WGS84"
"Valparaíso","Valparaíso","Puchuncavi","2009-2010","CAMPICHE","2009-11-21","13:15",210,"Sin alerta","No definido","Actividades recreativas",0,0,0,1,0,0,0.15,1,0,0,2.15,-32.7341666666667,-71.4597222222222,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","CUESTA COLORADA","2009-11-21","14:14",126,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.02,0,0,0.08,0.05,0,0,0.15,-33.065,-71.5975,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","FUNDO EL LLANO","2009-11-21","15:35",50,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0,0,0.02,0.02,-33.1194444444444,-71.5883333333333,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2009-2010","JARDIN DEL MAR","2009-11-21","15:43",105,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.03,0.03,0,0,0.06,-32.9763888888889,-71.5305555555556,"WGS84"
"Valparaíso","Valparaíso","Puchuncavi","2009-2010","PUCHUNCAVI  RUNGUE","2009-11-21","14:23",82,"Sin alerta","No definido","Quema de desechos",0,0,0,0,0,0,0.1,0.22,0,0,0.32,-32.6811111111111,-71.4155555555556,"WGS84"
"Valparaíso","Quillota","Calera","2009-2010","CERRO MELANITA","2009-11-21","17:34",1399,"Sin alerta","No definido","Incendios intencionales",0,0,0,20,0,0,30,80,0,0,130,-32.8022222222222,-71.2052777777778,"WGS84"
"Valparaíso","Quillota","Quillota","2009-2010","MAUCO","2009-11-22","14:57",128,"Sin alerta","No definido","Incendios intencionales",0,0,0,10,0,0,6,10,0,0,26,-32.925,-71.3902777777778,"WGS84"
"Valparaíso","San Felipe de Aconcagua","Llay-Llay","2009-2010","LLAY LLAY","2009-11-22","12:56",368,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0.5,0,8,11.5,0,0,20,-32.8988888888889,-70.7908333333333,"WGS84"
"Valparaíso","Valparaíso","Concón","2009-2010","PORTESUELO","2009-11-22","16:38",48,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.05,0.05,0,0,0.1,-32.9330555555556,-71.4183333333333,"WGS84"
"Valparaíso","Marga Marga","Limache","2009-2010","LIMACHE","2009-11-23","13:24",214,"Sin alerta","No definido","Actividades recreativas",0,0,0,2,0,0,1,1,0,0,4,-32.9811111111111,-71.2741666666667,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2009-2010","LAS PALMAS","2009-11-23","13:45",105,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.1,0.16,0,0,0.26,-33.1230555555556,-71.4063888888889,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","LAS LOMAS","2009-11-23","14:20",43,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.6058333333333,-71.6027777777778,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2009-2010","REÑACA ALTO","2009-11-23","15:25",179,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.1,0,0,0.2,0.2,0,0,0.5,-32.9861111111111,-71.4880555555556,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2009-2010","TRANQUE RUMIE","2009-11-23","16:20",126,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.2,0.3,0,0,0.5,-33.0241666666667,-71.3822222222222,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2009-2010","POBLACION WILSON","2009-11-23","17:04",145,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.1,0,0,0,0.05,0,0,0.15,-33.0430555555556,-71.34,"WGS84"
"Valparaíso","San Antonio","Cartagena","2009-2010","FUNDO COLENGUADO","2009-11-23","17:05",35,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.01,0,0,0.01,-33.5436111111111,-71.5686111111111,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","FUNDO OREGON","2009-11-23","22:00",95,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.03,0,0.07,0.1,-33.1269444444444,-71.6527777777778,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","FUNDO PAJONAL","2009-11-24","14:03",157,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.1,0,0,0.05,0.05,0,0.13,0.33,-33.0827777777778,-71.6086111111111,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","PORVENIR BAJO","2009-11-25","13:30",70,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.27,0,0,0.27,-33.0369444444444,-71.6502777777778,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2009-2010","ESTERO VIEJO","2009-11-25","15:16",79,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.5,0.5,0,0,1,-33.0688888888889,-71.4047222222222,"WGS84"
"Valparaíso","Valparaíso","Quintero","2009-2010","VALLE  ALEGRE","2009-11-25","15:28",129,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.07,0.7,0,0,0.77,-32.8063888888889,-71.4616666666667,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2009-2010","POMPEYA SUR","2009-11-25","15:39",117,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.2,0.3,0,0,0.5,-33.0677777777778,-71.4691666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2009-2010","RODELILLO","2009-11-25","16:36",94,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.04,0.06,0,0,0.1,-33.0658333333333,-71.5652777777778,"WGS84"
"Valparaíso","San Antonio","Cartagena","2009-2010","LA RUDILLA","2009-11-25","16:25",100,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,1.23,0,0,0.2,0.3,0,0,1.73,-33.5180555555556,-71.4925,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","PUENTE AREVALO","2009-11-26","13:00",122,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.07,0,0,0.07,-33.5613888888889,-71.58,"WGS84"
"Valparaíso","San Antonio","San Antonio","2009-2010","FUNDO DE LLO LLEO","2009-11-26","14:50",55,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.35,0,0,0,0.05,0,0,0.4,-33.6061111111111,-71.5919444444445,"WGS84"
