"Region","Provincia","Comuna","Temporada","Nombre","Fecha","HoraInicio","DuracionMinutos","Alerta","Escenario","Causa","SuperficieQuemadaPinoA","SuperficieQuemadaPinoB","SuperficieQuemadaPinoC","SuperficieQuemadaEucalipto","SuperficieQuemadaOtrasPlantas","SuperficieQuemadaArbolado","SuperficieQuemadaMatorral","SuperficieQuemadaPastizal","SuperficieQuemadaAgricola","SuperficieQuemadaDesechos","SuperficieQuemadaTotal","Latitud","Longitud","Datum"
"Valparaíso","Valparaíso","Viña del Mar","2008-2009","JARDIN BOTANICO 2","2008-11-08","17:49",68,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.1,0,0,0,0.05,0,0,0.15,-33.04,-71.5002777777778,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2008-2009","JARDIN BOTANICO","2008-11-09","13:27",197,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.2,0,0,0,0.2,0,0,0.4,-33.0488888888889,-71.5005555555556,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","VILLA RAPANUI","2008-11-10","14:28",42,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.01,0,0,0.01,-33.0563888888889,-71.5863888888889,"WGS84"
"Valparaíso","Marga Marga","Limache","2008-2009","LIMACHE SAN ALFONSO","2008-11-11","16:13",122,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.5,0.5,0,0,1,-33.0083333333333,-71.2641666666667,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","FUNDO OLIVARI","2008-11-11","17:38",97,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.1,0.2,0,0,0.3,-33.0694444444444,-71.3727777777778,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","LA PLANCHADA","2008-11-11","18:57",31,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.01,0.01,0,0,0.02,-33.0655555555556,-71.5761111111111,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","CERRO LA VIRGEN","2008-11-14","18:02",87,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.1,0.2,0,0,0.3,-33.0338888888889,-71.3502777777778,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","RUMIE","2008-11-15","18:13",122,"Sin alerta","IFor-Vn","Actividades recreativas",0,0,0,0,0,0,0.1,0.4,0,0,0.5,-33.0183333333333,-71.3825,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","LAS LAJAS","2008-11-16","14:00",145,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.16,0,0,0.05,0.15,0,0,0.36,-33.6063888888889,-71.5813888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","FUNDO PAJONAL","2008-11-16","16:06",108,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.4,0,0,0,0,0,0,0.4,-33.065,-71.5975,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","PLAYA ANCHA","2008-11-16","17:10",109,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.07,0.03,0,0,0.1,-33.0369444444444,-71.6502777777778,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","BELLOTO SUR 10º SECTOR","2008-11-17","16:58",52,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.06,-71.4044444444445,"WGS84"
"Valparaíso","Valparaíso","Casablanca","2008-2009","FUNDO LAS ROSAS","2008-11-19","12:27",85,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.02,0,0,0,0.01,0,0,0.03,-33.3047222222222,-71.3361111111111,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2008-2009","CANAL BEAGLE","2008-11-19","17:23",33,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.01,0,0,0.01,-33.04,-71.5002777777778,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","COLEGIO SAN NICOLAS","2008-11-20","14:49",56,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.03,0,0,0.03,-33.0605555555556,-71.3725,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","LA LAGUNA","2008-11-20","15:35",157,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.3,0.2,0,0,0.5,-33.0958333333333,-71.4055555555556,"WGS84"
"Valparaíso","San Felipe de Aconcagua","San Felipe","2008-2009","EL TOTORAL","2008-11-20","15:28",375,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,1,0,0,6,1,0,0,8,-32.7280555555556,-70.7555555555556,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","TREMOLEN","2008-11-20","15:50",110,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.02,0,0,0,0.02,0,0,0.04,-33.6155555555556,-71.5708333333333,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","LAS LAJAS","2008-11-21","14:00",130,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.2,0,0,0,0.15,0,0,0.35,-33.6063888888889,-71.5813888888889,"WGS84"
"Valparaíso","San Antonio","Algarrobo","2008-2009","TUNQUEN","2008-11-21","15:00",185,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.01,0,0.02,0.03,-33.2902777777778,-71.6041666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","CERRO FLORIDA","2008-11-21","15:50",1207,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,1,0,0,0.2,1,0,0,2.2,-33.0644444444444,-71.6294444444444,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","TREMOLEN","2008-11-21","14:00",225,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.05,0.2,0,0,0.25,-33.6152777777778,-71.5922222222222,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","LAS VEGAS","2008-11-21","17:20",22,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.4,3,0,0,3.4,-33.0241666666667,-71.3927777777778,"WGS84"
"Valparaíso","San Antonio","Cartagena","2008-2009","PUERTO NUEVO","2008-11-21","18:15",45,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.5516666666667,-71.6119444444444,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","BELLOTO NORTE","2008-11-22","12:12",35,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.0325,-71.4252777777778,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","RODELILLO","2008-11-22","12:50",70,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.04,0.06,0,0,0.1,-33.0655555555556,-71.5761111111111,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","AGUAS DE LA FORESTA","2008-11-22","14:21",92,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.3,0.7,0,0,1,-33.0691666666667,-71.3941666666667,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","FUNDO LLO LLEO","2008-11-22","14:00",150,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.1,0,0,0.02,0.3,0,0,0.42,-33.6063888888889,-71.5813888888889,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","FUNDO TREMOLEN","2008-11-22","14:20",80,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.01,0,0,0,0.01,0,0,0.02,-33.6152777777778,-71.5816666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","PLACILLA","2008-11-22","18:56",30,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.02,0,0,0,0,0,0,0.02,-33.1111111111111,-71.5558333333333,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","LOS COLONOS","2008-11-23","12:45",177,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.1,0,0,0.3,0.6,0,0,1,-33.0327777777778,-71.4144444444444,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","PARCELA REGIMIENTO MAIPO","2008-11-23","14:00",76,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0,0,0.02,0.02,-33.0730555555556,-71.6405555555556,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","CERRO LA VIRGEN","2008-11-23","16:14",153,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,2,1,0,0,3,-33.0336111111111,-71.3611111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","FUNDO LLO LLEO","2008-11-24","14:20",48,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.01,0,0,0,0,0,0,0.01,-33.6058333333333,-71.6027777777778,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","BELLOTO NORTE","2008-11-24","14:53",137,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.2,0.4,0,0,0.6,-33.0325,-71.4252777777778,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","LAS LOMAS","2008-11-24","16:02",28,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.02,0.05,0,0,0.07,-33.0330555555556,-71.3930555555555,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","MONTEDONICO","2008-11-24","18:53",59,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.01,0.01,0,0,0.02,-33.0552777777778,-71.6291666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","PLACILLA","2008-11-26","21:07",71,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.01,0,0,0,0,0,0,0.01,-33.1111111111111,-71.5558333333333,"WGS84"
"Valparaíso","San Antonio","El Tabo","2008-2009","FUNDO EL MEMBRILLO","2008-11-27","13:00",178,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.1,0,0.15,0.25,-33.4519444444444,-71.6411111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","AGUA MALA","2008-11-27","13:42",38,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.02,0.04,0,0,0.06,-33.6241666666667,-71.5925,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","ALTO SAN JUAN","2008-11-27","14:15",65,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.03,0,0,0,0.01,0,0,0.04,-33.6247222222222,-71.5711111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","FUNDO LLOLLEO","2008-11-27","15:10",65,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.02,0,0,0,0.03,0,0,0.05,-33.6058333333333,-71.6027777777778,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2008-2009","SANTA JULIA","2008-11-28","15:52",73,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.0036111111111,-71.51,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","EX BASURAL","2008-11-28","16:11",79,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.05,0.15,0,0,0.2,-33.0236111111111,-71.4141666666667,"WGS84"
"Valparaíso","Valparaíso","Quintero","2008-2009","EL TEBO HORCON","2008-11-29","08:30",421,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,1.5,0,0,0,1.5,0,0,3,-32.7244444444444,-71.4916666666667,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","POBLACION WILSON","2008-11-29","17:52",68,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.05,0,0,0.05,0.15,0,0,0.25,-33.0430555555556,-71.34,"WGS84"
"Valparaíso","Marga Marga","Limache","2008-2009","LO CAHAPARRO","2008-11-30","17:45",153,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.1,0,0,0.1,0.1,0,0,0.3,-33.0088888888889,-71.2319444444445,"WGS84"
"Valparaíso","San Antonio","El Tabo","2008-2009","ALTO CHEPICA","2008-12-01","14:20",105,"Sin alerta","No definido","Faenas forestales",0,0,0.05,0,0,0,0,0.15,0,0,0.2,-33.4338888888889,-71.6405555555556,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2008-2009","LOS OLIVOS","2008-12-03","16:39",81,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0,0,0.1,0.1,-33.1111111111111,-71.5558333333333,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","EL RETIRO","2008-12-03","17:46",29,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.1,0,0,0.1,-33.0233333333333,-71.4355555555556,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","VILLA CUMING","2008-12-04","13:29",86,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.1,0.3,0,0,0.4,-33.0594444444444,-71.4261111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","FUNDO LLO LLEO","2008-12-04","13:40",80,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.2,0,0,0,0.4,0,0,0.6,-33.5972222222222,-71.5916666666667,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","FUNDO LLO LLEO 2","2008-12-04","14:19",55,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.03,0,0,0,0,0,0,0.03,-33.6058333333333,-71.6027777777778,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","VILLA CUMING 2","2008-12-04","16:33",28,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.01,0.01,0,0,0.02,-33.0594444444444,-71.4261111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2008-2009","FUNDO MIRAMAR","2008-12-04","16:45",115,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.15,0,0,0,0.2,0,0,0.35,-33.5883333333333,-71.5808333333333,"WGS84"
"Valparaíso","Valparaíso","Puchuncavi","2008-2009","LA CHOCOTA","2008-12-04","16:25",242,"Sin alerta","No definido","Incendios intencionales",0,0,0,1,0,0,0,0,0,0,1,-32.7244444444444,-71.4916666666667,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","LAS AMERICAS","2008-12-05","12:48",209,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,1,1,2,0,0,4,-33.0183333333333,-71.3825,"WGS84"
"Valparaíso","Quillota","Quillota","2008-2009","EX REGIMIENTO INGENIEROS","2008-12-05","14:25",205,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,4,0,0,4,-32.8913888888889,-71.2502777777778,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","PUYARAL","2008-12-05","16:18",88,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.05,0.35,0,0,0.4,-33.06,-71.3938888888889,"WGS84"
"Valparaíso","Marga Marga","Limache","2008-2009","LLIU LLIU","2008-12-05","16:48",109,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,3,0,0,0,3,-33.0722222222222,-71.2227777777778,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","POBLACION WILSON","2008-12-05","17:17",78,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.1,0,0,0,0.4,0,0,0.5,-33.0522222222222,-71.34,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2008-2009","LA FRONTERA","2008-12-05","17:21",81,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.1,0,0,0.1,0.3,0,0,0.5,-33.0694444444444,-71.3727777777778,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","TRANQUE LAS  VACAS","2008-12-05","18:13",67,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,2,0,0,2,-33.0688888888889,-71.4047222222222,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2008-2009","CANAL BEAGLE","2008-12-05","18:56",52,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.1,0.1,0,0,0.2,-33.0402777777778,-71.4897222222222,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2008-2009","LAS LOMAS","2008-12-06","15:54",103,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.05,0,0,0,0.05,-33.0327777777778,-71.4038888888889,"WGS84"
"Valparaíso","Valparaíso","Casablanca","2008-2009","MELOSILLA","2008-12-06","16:23",102,"Sin alerta","No definido","Accidentes eléctricos",0,0,0,0.02,0,0,0,0,0,0,0.02,-33.1927777777778,-71.5261111111111,"WGS84"
