"Region","Provincia","Comuna","Temporada","Nombre","Fecha","HoraInicio","DuracionMinutos","Alerta","Escenario","Causa","SuperficieQuemadaPinoA","SuperficieQuemadaPinoB","SuperficieQuemadaPinoC","SuperficieQuemadaEucalipto","SuperficieQuemadaOtrasPlantas","SuperficieQuemadaArbolado","SuperficieQuemadaMatorral","SuperficieQuemadaPastizal","SuperficieQuemadaAgricola","SuperficieQuemadaDesechos","SuperficieQuemadaTotal","Latitud","Longitud","Datum"
"Coquimbo","Elqui","Coquimbo","2017-2018","POLLO AL PASO","2017-10-02","20:50",250,"Sin alerta","IFIUr-Fo","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.7,0.1,0,0,0.8,-29.9522222222222,-71.2922222222222,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","LOS PESCADORES","2017-10-20","16:00",125,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,0,0,0,0.1,0.1,0,0,0.2,-29.9513888888889,-71.2938888888889,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LA SILLETA","2017-10-23","13:30",126,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,0,0,0,0,3,0,0,3,-30.6119444444444,-71.2258333333333,"WGS84"
"Coquimbo","Elqui","Paiguano","2017-2018","HORCON","2017-10-30","14:00",1360,"Sin alerta","IFIUr-Fo","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,1,0,0,0.5,0,1.5,-30.2013888888889,-70.4869444444444,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","EL ESPINAL","2017-11-02","20:00",245,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,0,0,0,0,0.5,0,0,0.5,-30.6047222222222,-71.1333333333333,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","TALHUEN","2017-11-04","16:15",1425,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,7,0,7,0,0,14,-30.5816666666667,-71.2116666666667,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","FUNDO SAN JOSE OVALLE","2017-11-05","12:00",135,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0.3,0.2,0,0,0,0.5,-30.6044444444444,-71.1347222222222,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LOS OLIVOS","2017-11-06","13:50",180,"Sin alerta","IFor-Vn","Faenas agrícolas y pecuarias",0,0,0,0.2,0,0,0,1,0,0,1.2,-30.6013888888889,-71.4383333333333,"WGS84"
"Coquimbo","Elqui","La Serena","2017-2018","RUTA D41- KMS 16","2017-11-07","13:10",225,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,1,0,0,0,0,0,0,1,-29.9694444444444,-71.1066666666667,"WGS84"
"Coquimbo","Elqui","La Serena","2017-2018","SANTA ANA","2017-11-08","14:00",200,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.01,0,0,0,0.01,-29.9475,-71.1355555555556,"WGS84"
"Coquimbo","Choapa","Canela","2017-2018","LOS TOMES","2017-11-09","12:30",427,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,32,100,0,0,132,-31.4372222222222,-71.5272222222222,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","LA TORTOLAS","2017-11-09","16:00",1289,"Sin alerta","IFor-Vn","Actividades recreativas",0,0,0,0,0,0,10,10,0,0,20,-30.2761111111111,-71.465,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","TABALI","2017-11-10","15:30",180,"Sin alerta","IFor-Vn","Actividades recreativas",0,0,0,0,0,0,0,2,0,0,2,-30.6483333333333,-71.4052777777778,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LA PLACA","2017-11-12","15:40",168,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,15,0,0,15,-30.6172222222222,-71.3386111111111,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","EL OLIVO","2017-11-13","17:00",110,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,0,0,0,0,8,0,0,8,-30.5797222222222,-71.4236111111111,"WGS84"
"Coquimbo","Elqui","La Serena","2017-2018","ULRILKSEN","2017-11-15","15:00",120,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,0,0,0,0,0.01,0,0,0.01,-29.9280555555556,-71.2283333333333,"WGS84"
"Coquimbo","Elqui","La Serena","2017-2018","ALGARROBITO-1","2017-11-16","15:50",300,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0.5,0,0,0,0,0,0,0.5,-29.9483333333333,-71.1347222222222,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","CULEBRON","2017-11-17","16:40",125,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,0,0,0,0,0.01,0,0,0.01,-29.9775,-71.3230555555556,"WGS84"
"Coquimbo","Elqui","Vicuña","2017-2018","ALMENDRAL","2017-11-19","17:30",1425,"Alerta amarilla","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,7,0,0,5,3,0,0,15,-29.9877777777778,-70.8936111111111,"WGS84"
"Coquimbo","Elqui","Vicuña","2017-2018","PELICANA","2017-11-20","17:00",86,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.01,0,0,0,0.01,-29.9833333333333,-70.9980555555556,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LA PROVIDENCIA","2017-11-21","14:00",290,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0.5,0,1.5,0,0,2,-30.6147222222222,-71.1269444444444,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","RAMILLAN DE ALGARROBO ALTOS","2017-11-22","13:00",260,"Sin alerta","IFor-Vn","Incendios de causa desconocida",0,0,0,0,0,0,0,3,0,0,3,-30.5883333333333,-71.4813888888889,"WGS84"
"Coquimbo","Limarí","Monte Patria","2017-2018","HUATULAME","2017-11-22","15:00",278,"Sin alerta","IFor-Vn","Incendios intencionales",0,0,0,0,0,1,1,0,0,0,2,-30.8394444444444,-70.9847222222222,"WGS84"
"Coquimbo","Limarí","Monte Patria","2017-2018","TOME ALTO","2017-11-27","16:45",150,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,8,0,0,8,-30.8077777777778,-70.9780555555556,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","FUNDO EL SOL","2017-11-29","14:00",156,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0.3,0,0,0,0.9,0,0,1.2,-30.615,-71.1272222222222,"WGS84"
"Coquimbo","Limarí","Punitaqui","2017-2018","LAS RAMADAS","2017-11-29","15:00",308,"Sin alerta","IFor-Vn","Faenas agrícolas y pecuarias",0,0,0,1.2,0,0.6,0,14,0,0,15.8,-30.7902777777778,-71.2672222222222,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","PEÑUELAS","2017-12-03","14:25",91,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.01,0,0,0,0.01,-29.9527777777778,-71.2925,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","PUNTILLA DE BARRANCAS","2017-12-04","18:30",77,"Sin alerta","IFor-Vn","Actividades recreativas",0,0,0,0,0,0,0.5,2,0,0,2.5,-30.5883333333333,-71.1691666666667,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","PEÑUELAS 2","2017-12-05","18:40",70,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.01,0,0,0,0.01,-29.9533333333333,-71.2933333333333,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","EL CASINO","2017-12-06","18:50",88,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,2,5,0,0,7,-30.5797222222222,-71.1733333333333,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LLANOS  DEL LIMARI","2017-12-08","18:15",148,"Sin alerta","IFor-Vn","Incendios de causa desconocida",0,0,0,1.5,0,0,0,1,0,0,2.5,-30.6202777777778,-71.275,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LLANOS DEL LIMARI 2","2017-12-09","08:00",690,"Sin alerta","IFor-Vn","Incendios de causa desconocida",0,0,0,1,0,0,0,1.5,0,0,2.5,-30.62,-71.2755555555556,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","PEÑUELAS 3","2017-12-12","16:10",95,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.02,0,0,0,0.02,-29.9527777777778,-71.2930555555556,"WGS84"
"Coquimbo","Choapa","Los Vilos","2017-2018","AGUA AMARILLA","2017-12-14","10:30",90,"Sin alerta","IFor-Vn","Accidentes eléctricos",0,0,0,0,0,0,0.005,0.005,0,0,0.01,-31.8233333333333,-71.4869444444444,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","TAMELCURA","2017-12-14","15:10",35,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,2,0,1,0,0.5,0,0,3.5,-30.7013888888889,-71.0297222222222,"WGS84"
"Coquimbo","Choapa","Los Vilos","2017-2018","CERRO QUELON","2017-12-15","16:10",260,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,1.5,0.5,0,0,2,-32.0638888888889,-71.3641666666667,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","EL TRIGAL","2017-12-16","14:20",215,"Sin alerta","IFor-Vn","Accidentes eléctricos",0,0,0,0,0,0,4,4,0,0,8,-30.2305555555556,-71.4197222222222,"WGS84"
"Coquimbo","Choapa","Illapel","2017-2018","MAITEN","2017-12-16","16:10",1205,"Sin alerta","IFor-Vn","Faenas agrícolas y pecuarias",0,0,0,0,0,5,10,7,0,0,22,-31.6680555555556,-71.2558333333333,"WGS84"
"Coquimbo","Choapa","Illapel","2017-2018","MAITEN 2","2017-12-16","18:00",1022,"Sin alerta","IFor-Vn","Faenas agrícolas y pecuarias",0,0,0,0,0,9,24,5,0,0,38,-31.6711111111111,-71.2375,"WGS84"
"Coquimbo","Choapa","Illapel","2017-2018","RANCHO ELVIS","2017-12-17","12:55",75,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,0.4,0,0,0,0.1,0,0,0.5,-31.6194444444444,-71.1394444444445,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","FUNDO SAN JOSE 2","2017-12-17","16:50",95,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.01,0,0,0.01,-30.6113888888889,-71.1305555555556,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","FUNDO SAN JOSE 3","2017-12-18","18:35",27,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.01,0,0,0.01,-30.6094444444444,-71.1319444444444,"WGS84"
"Coquimbo","Choapa","Canela","2017-2018","HUENTELAUQUEN SUR","2017-12-22","00:00",670,"Sin alerta","IFor-Vn","Incendios de causa desconocida",0,0,0,0,0,0,0,0.1,0,0.1,0.2,-31.5983333333333,-71.5238888888889,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LA CHIMBA","2017-12-23","16:50",193,"Sin alerta","IFor-PI","Tránsito de personasvehículos o aeronaves",0,0,0,1,0,0,0,0,0,0,1,-30.6258333333333,-71.2283333333333,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","SONORA","2017-12-26","14:50",205,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,1,12,0,0,13,-30.6758333333333,-71.2794444444445,"WGS84"
"Coquimbo","Elqui","La Serena","2017-2018","ALGARROBITO-2","2017-12-29","11:00",345,"Sin alerta","IFor-PI","Faenas forestales",0,0,0,1.5,0,0,0.5,0,0,0,2,-29.9555555555556,-71.1294444444444,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LA PLACA-2","2017-12-29","15:00",15,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,4,0,0.5,0,0,4.5,-30.6177777777778,-71.3527777777778,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","CARACHILLA-2","2018-01-01","15:00",240,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,1,0,1,0,0,2,-30.6658333333333,-71.0794444444444,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","VILLA EL INGENIO","2018-01-04","16:00",90,"Sin alerta","IFIUr-Fo","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.6,1,0,0,1.6,-30.6086111111111,-71.2202777777778,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","SOTAQUI","2018-01-06","18:15",35,"Sin alerta","IFIUr-Fo","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.01,0,0,0.01,-30.6380555555556,-71.1163888888889,"WGS84"
"Coquimbo","Choapa","Illapel","2017-2018","CHOAPA VIEJO","2018-01-11","14:00",225,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,0,0,0,3,7,0,0,10,-31.7294444444444,-71.2086111111111,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","LOS LAGOS","2018-01-15","13:50",160,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0.4,0,0,0.3,0,0,0,0.7,-29.9586111111111,-71.2736111111111,"WGS84"
"Coquimbo","Choapa","Los Vilos","2017-2018","SANTA INES","2018-01-16","16:30",110,"Sin alerta","IFor-Vn","Actividades recreativas",0,0,0,0,0,0,1.5,1,0,0,2.5,-32.1369444444444,-71.4875,"WGS84"
"Coquimbo","Elqui","La Serena","2017-2018","ALGARROBITO-3","2018-01-18","15:20",1169,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,2,0,0,0.1,0.1,0,0,2.2,-29.9519444444444,-71.1313888888889,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","HUAMALATA","2018-01-18","16:30",159,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0.4,0,0,0,0.1,0,0,0.5,-30.5813888888889,-71.1686111111111,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","CARACHILLA-3","2018-01-21","12:50",105,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.01,0,0,0.01,-30.6783333333333,-71.07,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","MAR AZUL","2018-01-22","10:30",109,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0.002,0,0,0,0.008,0,0,0.01,-30.1961111111111,-71.4080555555555,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LAS SOSSAS","2018-01-24","13:50",55,"Sin alerta","IFor-Vn","Accidentes eléctricos",0,0,0,0,0,0,0.5,2,0,0,2.5,-30.5958333333333,-71.3894444444445,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LOS LEICES","2018-01-24","16:45",152,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0.2,0.3,0,0,0,0.5,-30.6369444444444,-71.2280555555556,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","GUANAQUEROS","2018-01-24","16:40",260,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,3.5,8,0,0,11.5,-30.1988888888889,-71.3891666666667,"WGS84"
"Coquimbo","Choapa","Salamanca","2017-2018","CANCHA BRAVA","2018-01-24","16:40",125,"Sin alerta","IFor-Vn","Otras actividades",0,0,0,0,0,0,0.1,0.4,0,0,0.5,-31.7575,-70.9666666666667,"WGS84"
"Coquimbo","Elqui","La Serena","2017-2018","LAS ROJAS","2018-01-25","11:00",480,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,2,0,0.5,0,0.3,0,0,2.8,-29.9852777777778,-71.0644444444444,"WGS84"
"Coquimbo","Choapa","Canela","2017-2018","HUENTELAUQUEN NORTE","2018-01-25","16:30",77,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.15,0,0,0.15,-31.5877777777778,-71.5311111111111,"WGS84"
"Coquimbo","Choapa","Salamanca","2017-2018","EL TEBAL","2018-01-25","17:00",210,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,0,0,0,1,1.5,0,0,2.5,-31.7569444444444,-70.9783333333333,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","GUANAQUEROS 2","2018-01-26","14:45",160,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,1.8,1,0,0,2.8,-30.1988888888889,-71.3902777777778,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","EL TRIGAL-2","2018-01-26","13:30",275,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,3,5,0,0,8,-30.2322222222222,-71.4111111111111,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","CERRO LA TORRE","2018-01-28","15:15",201,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,1,0,2,1,12,0,0,16,-30.6105555555556,-71.3613888888889,"WGS84"
"Coquimbo","Elqui","La Serena","2017-2018","LAS ROJAS-2","2018-01-31","08:00",235,"Sin alerta","IFIUr-Fo","Quema de desechos",0,0,0,0,0,0,0.14,0.01,0,0,0.15,-29.9719444444444,-71.0630555555556,"WGS84"
"Coquimbo","Choapa","Salamanca","2017-2018","TAHUINCO","2018-01-31","17:30",128,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0.2,0.2,0.1,0,0,0.5,-31.7497222222222,-71.0944444444444,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","LAGUNILLAS","2018-02-01","09:20",205,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.1,0.5,0,0,0.6,-30.1175,-71.3658333333333,"WGS84"
"Coquimbo","Limarí","Punitaqui","2017-2018","SAN PEDRO DE QUILES","2018-02-01","18:30",55,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,80,40.81,0,0,120.81,-31.0736111111111,-71.3461111111111,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","LA PROVIDENCIA 2","2018-02-03","15:30",45,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.01,0,0,0.01,-30.5980555555556,-71.1397222222222,"WGS84"
"Coquimbo","Choapa","Los Vilos","2017-2018","CULIMO","2018-02-04","14:00",60,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,1,0.2,0.3,0,0,1.5,-32.0077777777778,-71.2261111111111,"WGS84"
"Coquimbo","Choapa","Los Vilos","2017-2018","PEAJE PICHIDANGUI","2018-02-04","22:20",850,"Sin alerta","IFor-Vn","Quema de desechos",0,0,0,0,0,0.5,0.81,2,0,0,3.31,-32.1722222222222,-71.5191666666667,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","BARRAZA","2018-02-05","15:50",87,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,1,0,0,0,1,-30.6697222222222,-71.5147222222222,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","PARCELA SAN MANUEL","2018-02-07","15:00",240,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.03,0.02,0,0,0.05,-30.8130555555556,-71.5091666666667,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","CAMPO LINDO","2018-02-08","14:00",100,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,4,0,0,4,-30.7230555555556,-71.3622222222222,"WGS84"
"Coquimbo","Elqui","Coquimbo","2017-2018","PENUELAS 4","2018-02-08","18:10",50,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.01,0,0,0,0.01,-29.9522222222222,-71.2913888888889,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","QDA ANGEL CALAMEÑO","2018-02-09","17:50",1234,"Alerta roja","IFIUr-Fo","Tránsito de personasvehículos o aeronaves",0,0,0,5,0,0.8,3,2,0,0,10.8,-30.5936111111111,-71.1394444444445,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","HUAMALATA 2","2018-02-10","17:45",1215,"Alerta roja","IFIUr-Fo","Tránsito de personasvehículos o aeronaves",0,0,0,2.5,0,0,1,0.5,0,0,4,-30.5783333333333,-71.1638888888889,"WGS84"
"Coquimbo","Choapa","Los Vilos","2017-2018","PEAJE PICHIDANGUI 2","2018-02-10","17:45",45,"Alerta roja","IFIUr-Fo","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,3,185,275,0,0,463,-32.1716666666667,-71.5194444444444,"WGS84"
"Coquimbo","Limarí","Ovalle","2017-2018","CRUCE VALLE EL ENCANTO","2018-02-12","15:51",68,"Sin alerta","IFor-Vn","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.5,0,0,0.5,-30.6638888888889,-71.3719444444444,"WGS84"
