"Region","Provincia","Comuna","Temporada","Nombre","Fecha","HoraInicio","DuracionMinutos","Alerta","Escenario","Causa","SuperficieQuemadaPinoA","SuperficieQuemadaPinoB","SuperficieQuemadaPinoC","SuperficieQuemadaEucalipto","SuperficieQuemadaOtrasPlantas","SuperficieQuemadaArbolado","SuperficieQuemadaMatorral","SuperficieQuemadaPastizal","SuperficieQuemadaAgricola","SuperficieQuemadaDesechos","SuperficieQuemadaTotal","Latitud","Longitud","Datum"
"Coquimbo","Elqui","La Serena","2003-2004","PARQUE COLL 1","2003-11-25","19:50",45,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.01,0,0,0.01,-29.915,-71.2527777777778,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","EL ARRAYAN","2003-11-26","15:10",290,"Sin alerta","No definido","No definida",0,0,0,0,0,4,8,8,0,0,20,-32.1488888888889,-71.4227777777778,"WGS84"
"Coquimbo","Choapa","Illapel","2003-2004","EL PARAISO","2003-11-27","15:00",60,"Sin alerta","No definido","No definida",0,0,0,0,0,20,10,40,80,0,150,-31.7363888888889,-71.2958333333333,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","ALGARROBITO","2003-11-30","20:30",158,"Sin alerta","No definido","No definida",0,0,0,0.15,0,0,0,0.05,0,0,0.2,-29.9530555555556,-71.1397222222222,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","PARQUE COLL 2","2003-12-02","11:30",270,"Sin alerta","No definido","No definida",0,0,0,0.5,0,0,0.1,0.4,0,0,1,-29.9147222222222,-71.2633333333333,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","SHELL  RAMADILLAS","2003-12-02","17:30",95,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.7,0,0,0.7,-31.9133333333333,-71.48,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","COPEC   RAMADILLAS","2003-12-04","13:20",70,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.7,0,0,0.7,-31.8952777777778,-71.4794444444444,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","FUNDO EL RADICANO","2003-12-04","15:00",225,"Sin alerta","No definido","No definida",0,0,0,0,3,7,53,87,0,0,150,-31.9527777777778,-71.3011111111111,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","SAN PEDRO","2003-12-04","18:00",150,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.8,0.2,0,0,1,-29.8738888888889,-71.2716666666667,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","PARQUE COLL 3","2003-12-04","18:00",125,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.1,0.6,0,0,0.7,-29.9147222222222,-71.2736111111111,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","VERTEDERO EL PANUL","2003-12-05","13:00",207,"Sin alerta","No definido","No definida",0,0,0,0,0,0,3,5,0,0,8,-30.0033333333333,-71.3586111111111,"WGS84"
"Coquimbo","Limarí","Ovalle","2003-2004","TABALI","2003-12-08","15:45",142,"Sin alerta","No definido","No definida",0,0,0,0,0.1,0,0,0.7,0,0,0.8,-30.6630555555556,-71.2908333333333,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","PEAJE","2003-12-09","11:30",420,"Sin alerta","No definido","No definida",0,0,0,0,0,0,12,18,0,0,30,-32.165,-71.5186111111111,"WGS84"
"Coquimbo","Choapa","Canela","2003-2004","HUENTELAUQUEN","2003-12-15","11:20",340,"Sin alerta","No definido","No definida",0,0,0,0.1,0,0,0.2,0.2,0,0,0.5,-31.5961111111111,-71.5558333333333,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","EL RECREO","2003-12-15","19:05",210,"Sin alerta","No definido","No definida",0,0,0,0.4,0,0,0,0.1,0,0,0.5,-29.9861111111111,-71.3063888888889,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","EL RECREO 1","2003-12-16","15:00",330,"Sin alerta","No definido","No definida",0,0,0,3,0,0,0,0.5,0,0,3.5,-29.9861111111111,-71.3063888888889,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","PARQUE COLL 4","2003-12-16","15:10",120,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.01,0.02,0,0,0.03,-29.9238888888889,-71.2530555555556,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","LORETO","2003-12-18","15:00",420,"Sin alerta","No definido","No definida",0,0,0,0.4,0,0,0,0.1,0,0,0.5,-29.9258333333333,-71.1494444444444,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","TAMBILLO","2003-12-18","16:50",180,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.01,0,0,0.01,-30.2216666666667,-71.2597222222222,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","BARRANCAS","2003-12-23","14:00",0,"Sin alerta","No definido","No definida",0,0,0,0,5,0,105,70,0,0,180,-30.2377777777778,-71.3641666666667,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","QUILACAN","2003-12-25","14:00",420,"Sin alerta","No definido","No definida",0,0,0,2,0,0,0.4,0.1,0,0,2.5,-29.9525,-71.1605555555556,"WGS84"
"Coquimbo","Elqui","Andacollo","2003-2004","EL MANZANO3","2003-12-25","14:00",250,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.5,2.5,0,0,3,-30.1694444444444,-71.1341666666667,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","CARACAS","2003-12-25","20:00",810,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.6,0.4,0,0,1,-31.9588888888889,-71.4494444444444,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","EL SAUCE","2003-12-26","18:00",240,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.07,0.12,0,0,0.19,-30.0105555555556,-71.3327777777778,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","FUNDO QUILACAN  1","2003-12-31","11:00",270,"Sin alerta","No definido","No definida",0,0,0,1.5,0,0,0.1,0.1,0,0,1.7,-29.9527777777778,-71.1502777777778,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","PUNTA DE PIEDRA","2004-01-01","16:00",300,"Sin alerta","No definido","No definida",0,0,0,0.9,0,0,0,0,0,0.1,1,-29.9441666666667,-71.1188888888889,"WGS84"
"Coquimbo","Choapa","Illapel","2003-2004","HUINTIL VIEJO","2004-01-06","16:00",285,"Sin alerta","No definido","No definida",0,0,0,0,0,0.6,0.2,0.2,0,0,1,-31.5705555555556,-70.9547222222222,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","PARCELA 16   ALFALFARES","2004-01-06","17:30",240,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.04,0,0,0,0.04,-29.9158333333333,-71.2011111111111,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","TOTORALILLO    LOS VILOS","2004-01-07","14:00",120,"Sin alerta","No definido","No definida",0,0,0,0,0,0,1.5,2,0,0,3.5,-32.0211111111111,-71.4933333333333,"WGS84"
"Coquimbo","Choapa","Canela","2003-2004","MAHUIDA","2004-01-07","13:20",40,"Sin alerta","No definido","No definida",0,0,0,0,0,20,150,50,0,0,220,-31.6011111111111,-71.2925,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","QUEBRADA EL CHIVATO","2004-01-10","15:00",180,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.1,0.7,0,0,0.8,-29.9769444444444,-71.3163888888889,"WGS84"
"Coquimbo","Choapa","Illapel","2003-2004","PICHANILLA","2004-01-14","16:20",68,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,4,0,0,4,-31.6391666666667,-71.1775,"WGS84"
"Coquimbo","Limarí","Ovalle","2003-2004","PACHINGO","2004-01-15","13:10",278,"Sin alerta","No definido","No definida",0,0,0,2,4.5,0,3,1,0.5,0,11,-30.46,-71.5463888888889,"WGS84"
"Coquimbo","Choapa","Illapel","2003-2004","PERALILLO","2004-01-16","16:00",180,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.5,0,0,0.5,-31.7483333333333,-71.1272222222222,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","SANTA INES","2004-01-18","11:30",250,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.5,0.5,0,0,1,-32.1472222222222,-71.4969444444444,"WGS84"
"Coquimbo","Limarí","Ovalle","2003-2004","FUNDO LAS VEGAS","2004-01-29","10:00",327,"Sin alerta","No definido","No definida",0,0,0,0.8,0,0,1.2,1,0,0,3,-30.6247222222222,-71.4152777777778,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","LAS MOSTAZAS","2004-01-29","20:00",110,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,2,0,0,2,-30.1586111111111,-71.3730555555556,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","TOTORALILLO CQBO","2004-01-30","14:00",346,"Sin alerta","No definido","No definida",0,0,0,0,0,0,1.5,3.5,0,0,5,-30.0936111111111,-71.3605555555555,"WGS84"
"Coquimbo","Limarí","Ovalle","2003-2004","CANTA RANA","2004-01-31","18:25",85,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.19,0.01,0,0,0.2,-30.6491666666667,-71.5513888888889,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","LA ROCA","2004-02-02","14:00",180,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.2,0.3,0,0,0.5,-32.1380555555556,-71.5072222222222,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","LAS SALINAS","2004-02-04","14:30",300,"Sin alerta","No definido","No definida",0,0,0,0,1,0,0,9,0,0,10,-30.2805555555556,-71.4897222222222,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","EL PANUL","2004-02-04","18:00",170,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.5,2,0,0,2.5,-30.0208333333333,-71.39,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","EL BOSQUE","2004-02-04","14:30",135,"Sin alerta","No definido","No definida",0,0,0,0,0,0,1,2.6,0,0,3.6,-30.2038888888889,-71.2386111111111,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","INFIERNILLO","2004-02-05","13:30",1410,"Sin alerta","No definido","No definida",0,0,0,0,0,0,1,0.5,0,0,1.5,-32.0605555555556,-71.3144444444444,"WGS84"
"Coquimbo","Choapa","Canela","2003-2004","HUENTELAUQUEN 1","2004-02-06","02:30",450,"Sin alerta","No definido","No definida",0,0,0,0.4,0,0,0,0,0,0,0.4,-31.6236111111111,-71.5355555555556,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","CERRO GRANDE 1","2004-02-07","16:00",370,"Sin alerta","No definido","No definida",0,0,0,1,0,0,0,0,0,0,1,-29.9244444444444,-71.2325,"WGS84"
"Coquimbo","Elqui","Coquimbo","2003-2004","EL TANGUE","2004-02-10","19:00",120,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.03,0,0,0.03,-30.2716666666667,-71.4897222222222,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","EL MAURO","2004-02-16","14:00",180,"Sin alerta","No definido","No definida",0,0,0,0,0,50,170,80,0,0,300,-31.9933333333333,-71.0377777777778,"WGS84"
"Coquimbo","Elqui","Vicuña","2003-2004","EL TAMBO","2004-02-18","14:00",480,"Sin alerta","No definido","No definida",0,0,0,0,0,0,4.7,0.3,0,0,5,-30.0297222222222,-70.8302777777778,"WGS84"
"Coquimbo","Elqui","Vicuña","2003-2004","EL TAMBO  1","2004-02-20","08:00",240,"Sin alerta","No definido","No definida",0,0,0,0,0,0,14.8,0.2,0,0,15,-30.0297222222222,-70.8302777777778,"WGS84"
"Coquimbo","Choapa","Canela","2003-2004","HUENTELAUQUEN 2","2004-02-20","19:45",885,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,2,0,0,2,-31.6055555555556,-71.535,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","PICHIDANGUI","2004-02-22","21:35",25,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.01,0,0,0.01,-32.1022222222222,-71.4955555555556,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","LA NORIA","2004-02-25","15:00",70,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0,0,0.01,0.01,-32.1380555555556,-71.5177777777778,"WGS84"
"Coquimbo","Limarí","Ovalle","2003-2004","BARRAZA","2004-02-25","18:00",60,"Sin alerta","No definido","No definida",0,0,0,0,0,0,1,0,0,0,1,-30.6425,-71.4363888888889,"WGS84"
"Coquimbo","Limarí","Ovalle","2003-2004","QUEBRADA SECA","2004-02-29","15:00",270,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,40,0,0,40,-30.4433333333333,-71.4627777777778,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","CULIMO","2004-02-29","15:20",1330,"Sin alerta","No definido","No definida",0,0,0,0,0,0.5,13,6.5,0,0,20,-32.0530555555556,-71.2297222222222,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","SANTA INES","2004-02-29","17:00",210,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,5,0,0,5,-32.1377777777778,-71.5283333333333,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","PARQUE COLL 5","2004-02-29","13:30",275,"Sin alerta","No definido","No definida",0,0,0,0.05,0,0,0,0.05,0,0,0.1,-29.9241666666667,-71.2427777777778,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","SANTA INES 1","2004-03-01","13:30",223,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.4,0.6,0,0,1,-32.1466666666667,-71.5286111111111,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","LA PUNTILLA","2004-03-05","12:00",220,"Sin alerta","No definido","No definida",0,0,0,0,0,30,175,125,0,0,330,-31.8725,-71.2463888888889,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","CISTERNAS","2004-03-07","15:20",87,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.02,0,0,0.02,-29.915,-71.2527777777778,"WGS84"
"Coquimbo","Choapa","Los Vilos","2003-2004","FUNDO CARACAS","2004-04-27","10:30",210,"Sin alerta","No definido","No definida",0,0,0,0,0,0,5,7,0,0,12,-31.9319444444444,-71.4488888888889,"WGS84"
"Coquimbo","Elqui","La Serena","2003-2004","CRUZ DEL MOLINO 1","2004-05-11","12:20",100,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.01,0,0,0.01,-29.9055555555556,-71.2733333333333,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","CASAS DEL PARQUE","2003-09-16","15:15",30,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,0.01,0.01,0,0,0.02,-33.0516666666667,-71.3613888888889,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","VILLA COSMOS","2003-10-01","12:35",12,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.0422222222222,-71.3933333333333,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","POBLACION PRAT","2003-10-11","18:52",46,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,0,0.01,0,0,0.01,-33.0608333333333,-71.3616666666667,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","POBLACION PRAT","2003-10-17","23:07",47,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,0,0.05,0,0,0.05,-33.0516666666667,-71.3613888888889,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","POBLACION PRAT","2003-10-19","19:08",36,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,0,0.03,0,0,0.03,-33.0516666666667,-71.3613888888889,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","POBLACION PRAT","2003-10-21","13:10",13,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,0,0.06,0,0,0.06,-33.0608333333333,-71.3616666666667,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","SECTOR LA PALMA","2003-10-31","11:11",18,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,0,0.01,0,0,0.01,-33.0513888888889,-71.3722222222222,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","SECTOR DE PEÑABLANCA","2003-11-01","19:59",37,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,0.01,0.01,0,0,0.02,-33.0338888888889,-71.3502777777778,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2003-2004","LAGUNA VERDE","2003-11-02","16:20",121,"Sin alerta","No definido","Incendios de causa desconocida",0,0.5,0,0,0,0,0.3,0.2,0,1,2,-33.0980555555556,-71.7377777777778,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","SECTOR PEÑABLANCA","2003-11-03","16:22",81,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,2,2,0,0,4,-33.0338888888889,-71.3502777777778,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","SECTOR LAS AMERICAS","2003-11-03","19:52",100,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,0.5,1,0,0,1.5,-33.0330555555556,-71.3930555555555,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","SECTOR PEÑABLANCA","2003-11-04","15:56",50,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0.05,0,0.1,0,0,0.15,-33.0336111111111,-71.3611111111111,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2003-2004","SECTOR PEÑABLANCA","2003-11-05","18:37",18,"Sin alerta","No definido","Incendios de causa desconocida",0,0,0,0,0,0,0.01,0.01,0,0,0.02,-33.0522222222222,-71.34,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","SECTOR PEÑABLANCA","2003-11-06","15:43",33,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.05,0.1,0,0,0.15,-33.0247222222222,-71.3608333333333,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","FUNDO EL RINCON","2003-11-06","16:04",15,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.2,0,0,0.2,-33.0522222222222,-71.3294444444444,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","FINAL LOS AROMOS","2003-11-06","16:18",15,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.0611111111111,-71.3402777777778,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2003-2004","JARDIN BOTANICO","2003-11-07","00:14",231,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.2,0.8,0,0,1,-33.0488888888889,-71.5113888888889,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2003-2004","JARDIN BOTANICO","2003-11-07","12:14",76,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.4,0,0,0.1,0,0,0,0.5,-33.0488888888889,-71.5113888888889,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","FINAL CALLE UNION","2003-11-07","16:50",78,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.2,0.8,0,0,1,-33.0330555555556,-71.3930555555555,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2003-2004","JARDIN BOTANICO","2003-11-07","17:00",98,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.1,0,0,0.2,0.1,0,0,0.4,-33.0488888888889,-71.5113888888889,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","FINAL LAS AMERICAS","2003-11-07","17:05",64,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.1,0.5,0,0,0.6,-33.0241666666667,-71.3927777777778,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","SECTOR NORTE","2003-11-08","12:55",40,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.02,0,0,0,0.02,-33.0422222222222,-71.3827777777778,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","ALTURA PARADERO 3 PEÑABLANCA","2003-11-08","15:38",13,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.0427777777778,-71.3613888888889,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","PARADERO 11 Y MEDIO","2003-11-08","16:13",30,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.01,0.07,0,0,0.08,-33.0422222222222,-71.3933333333333,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","POBLACION JHON KENNEDY","2003-11-08","18:12",29,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.0602777777778,-71.3830555555556,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2003-2004","VILLA DULCE","2003-11-09","16:30",130,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0.5,1,1.5,0,0,3,-33.0311111111111,-71.5,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","FINAL FDO OLIVARI","2003-11-09","17:39",71,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,1,4,0,0,5,-33.0694444444444,-71.3833333333333,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2003-2004","EL FARO FDO CURAUMILLA","2003-11-09","18:00",15,"Sin alerta","No definido","Incendios intencionales",0.75,0,0,0,0,0,0,0,0,0.05,0.8,-33.0980555555556,-71.7377777777778,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","POBLACION WILSON","2003-11-09","18:33",46,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.2,0.8,0,0,1,-33.0430555555556,-71.34,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","SECTOR LAS VEGAS","2003-11-10","13:12",36,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.1,0.1,0,0,0.2,-33.0241666666667,-71.3927777777778,"WGS84"
"Valparaíso","San Antonio","Cartagena","2003-2004","SAPRODI","2003-11-12","16:15",80,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.7,0,0,0,0.8,0,0,1.5,-33.5444444444444,-71.5255555555556,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2003-2004","GOMEZ CARREÑO","2003-11-12","16:21",144,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,2,3,0,0,5,-32.9852777777778,-71.5308333333333,"WGS84"
"Valparaíso","San Antonio","San Antonio","2003-2004","ACCESO NUEVO","2003-11-12","16:25",57,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.03,0,0,0.03,-33.5705555555556,-71.5694444444444,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2003-2004","SECTOR LAS VEGAS","2003-11-12","19:10",54,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.5,0,0,0.5,-33.0241666666667,-71.3927777777778,"WGS84"
