"Region","Provincia","Comuna","Temporada","Nombre","Fecha","HoraInicio","DuracionMinutos","Alerta","Escenario","Causa","SuperficieQuemadaPinoA","SuperficieQuemadaPinoB","SuperficieQuemadaPinoC","SuperficieQuemadaEucalipto","SuperficieQuemadaOtrasPlantas","SuperficieQuemadaArbolado","SuperficieQuemadaMatorral","SuperficieQuemadaPastizal","SuperficieQuemadaAgricola","SuperficieQuemadaDesechos","SuperficieQuemadaTotal","Latitud","Longitud","Datum"
"Valparaíso","Marga Marga","Limache","2006-2007","SECTOR LA LECHERIA TABOLANGO 2","2006-11-13","16:43",80,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.05,0.2,0,0,0.25,-32.9344444444444,-71.3691666666667,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2006-2007","LAGUNA QUILPUE","2006-11-14","13:25",99,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.04,0.06,0,0,0.1,-33.0780555555556,-71.3944444444444,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","FDO LAS CENIZAS  SECTOR LO MARTINEZ","2006-11-15","13:26",99,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0.01,0,0,0,0,0.01,0.02,0,0,0.04,-33.0844444444444,-71.5338888888889,"WGS84"
"Valparaíso","San Antonio","San Antonio","2006-2007","FUNDO MIRAMAR","2006-11-15","18:50",888,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.2,0,0,0,0.4,0,0,0.6,-33.5883333333333,-71.5808333333333,"WGS84"
"Valparaíso","San Antonio","San Antonio","2006-2007","FDO EL PIÑEO","2006-11-16","16:20",80,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.01,0,0,0,0.01,0,0,0.02,-33.5972222222222,-71.5916666666667,"WGS84"
"Valparaíso","San Antonio","San Antonio","2006-2007","FDO MIRAMAR","2006-11-18","12:28",67,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.03,0,0,0.03,-33.5791666666667,-71.5911111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2006-2007","FDO MIRAMAR 2","2006-11-18","12:40",101,"Sin alerta","No definido","Incendios intencionales",0,0.03,0,0,0,0,0,0,0,0,0.03,-33.5791666666667,-71.5911111111111,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2006-2007","LAS VEGAS","2006-11-18","16:55",77,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.05,0.15,0,0,0.2,-33.0183333333333,-71.3825,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2006-2007","GOMEZ CARREÑO","2006-11-18","18:36",82,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,2,1,0,0,3,-32.9855555555556,-71.5202777777778,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","PLACILLA FDO EL LLANO TRANQUE LA LU","2006-11-19","12:55",131,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0.04,0,0.03,0,0,0.03,0,0,0,0.1,-33.1377777777778,-71.5675,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","PLACILLA FDO EL LLANO CAMINO CANELA","2006-11-19","16:23",91,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0.15,0,0,0,0,0,0,0,0,0.15,-33.1377777777778,-71.5675,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2006-2007","POBLACION LAS ROSAS","2006-11-19","17:18",83,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.3,0,0,0,0.7,0,0,1,-33.0597222222222,-71.4152777777778,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2006-2007","NUEVA AURORA  BORINQUEN","2006-11-19","19:00",68,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.15,0.35,0,0,0.5,-33.0388888888889,-71.5538888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","PLACILLA","2006-11-21","14:40",33,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.1197222222222,-71.5669444444444,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2006-2007","FUNDO LAS CENIZAS LAS OVEJAS","2006-11-21","18:19",42,"Sin alerta","No definido","Incendios intencionales",0,0.01,0,0.01,0,0,0,0.01,0,0,0.03,-33.0933333333333,-71.5341666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","SAN ROQUE POB. LA ISLA","2006-11-24","16:25",97,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.15,0.35,0,0,0.5,-33.0563888888889,-71.5758333333333,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","LAS MERCEDES","2006-11-24","18:20",43,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.02,0,0,0,0,0,0,0.02,-33.1022222222222,-71.545,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","FDO LAS CENIZAS","2006-11-25","13:30",33,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.02,0,0,0,0,0,0,0.02,-33.0844444444444,-71.5338888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","CERRO YUNGAY","2006-11-25","15:44",109,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0,0,0.2,0.2,-33.0552777777778,-71.6291666666667,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2006-2007","MIRAFLORES ALTO VERDE","2006-11-25","16:51",102,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.3,0.5,0,0,0.8,-33.0213888888889,-71.5319444444444,"WGS84"
"Valparaíso","Marga Marga","Olmué","2006-2007","OLMUE LO NARVAEZ","2006-11-25","18:15",265,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.5,0.5,0,0,1,-32.9922222222222,-71.1672222222222,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2006-2007","TRANQUE COLECTIVOS FDO LAS CENIZAS","2006-11-25","21:37",137,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.7,0,0,0,0,0,0,0.7,-33.0933333333333,-71.5341666666667,"WGS84"
"Valparaíso","San Antonio","San Antonio","2006-2007","PERLA DACAUD","2006-11-26","11:52",216,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.03,0,0,0,0.12,0,0,0.15,-33.5611111111111,-71.5905555555556,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2006-2007","EL OLIVAR 2 SECTOR","2006-11-26","14:25",57,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.03,0,0,0,0.03,-33.0311111111111,-71.5,"WGS84"
"Valparaíso","Marga Marga","Olmué","2006-2007","OLMUE LOS CONDORES","2006-11-26","12:35",565,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0.2,0.1,0.2,0,0,0.5,-33.0827777777778,-71.1375,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","PLACILLA FDO EL LLANO","2006-11-26","15:49",146,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.2,0,0,0.1,0,0,0,0.3,-33.1286111111111,-71.5777777777778,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2006-2007","CONDOMINIO PASO HONDO","2006-11-26","17:20",38,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.0225,-71.4786111111111,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","PLACILLA FUNDO EL LLANO 2","2006-11-26","17:30",61,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0.04,0,0,0,0,0,0,0,0,0.04,-33.1286111111111,-71.5777777777778,"WGS84"
"Valparaíso","San Antonio","El Quisco","2006-2007","HUALLILEMU","2006-11-27","15:42",121,"Sin alerta","No definido","Incendios intencionales",0.15,0,0,0,0,0,0,0,0,0,0.15,-33.4244444444444,-71.6619444444444,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2006-2007","JARDIN BOTANICO","2006-11-28","14:45",62,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.03,0.07,0,0,0.1,-33.0494444444444,-71.4791666666667,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2006-2007","POBLACION ARGENTINA","2006-11-28","14:37",153,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.3,0.7,0,0,1,-33.0405555555556,-71.4788888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","ANTENA RADIO AGRICULTURA","2006-11-28","15:46",126,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.08,0.02,0,0,0.1,-33.0644444444444,-71.6294444444444,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2006-2007","RETIRO","2006-11-28","16:28",62,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.03,0,0,0.03,-33.05,-71.4472222222222,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2006-2007","EL PEQUEN","2006-11-28","16:47",78,"Sin alerta","No definido","Incendios intencionales",0,0,0,1,0,0,0,0.5,0,0,1.5,-33.1055555555556,-71.3736111111111,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2006-2007","LAGUNA QUILPUE","2006-11-28","17:00",120,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.2,0.2,0,0,0.4,-33.085,-71.5016666666667,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2006-2007","POBLACION WILSON","2006-11-28","18:22",36,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.0430555555556,-71.34,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2006-2007","POBLACION WILSON 2","2006-11-28","19:37",34,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.02,0.04,0,0,0.06,-33.0430555555556,-71.34,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","CENIZAS","2006-11-28","21:07",90,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.05,0,0,0,0,0,0.2,0.25,-33.1022222222222,-71.545,"WGS84"
"Valparaíso","Valparaíso","Casablanca","2006-2007","FUNDO EL PORVENIR","2006-11-29","12:00",46,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,4,0,1,0,0,2.7,0.3,0,0,8,-33.2561111111111,-71.5172222222222,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","R.N.L.P OBRAS SANITARIAS","2006-11-29","14:05",215,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0.8,0,0.2,0,0,0,0.5,0,0,1.5,-33.1291666666667,-71.5458333333333,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","FUNDO LAS MERCEDES","2006-11-29","16:03",79,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.02,0.03,0,0,0.05,-33.1111111111111,-71.5452777777778,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2006-2007","BELLOTO NORTE","2006-11-29","17:04",128,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,1,0,0,0.2,0.8,0,0,2,-33.0236111111111,-71.4141666666667,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2006-2007","FDO REÑACA","2006-11-29","17:36",187,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,1,0,0,0,1,3,0,0,5,-32.9863888888889,-71.4775,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2006-2007","VILLA OLIMPICA","2006-11-30","17:22",93,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.2,0.8,0,0,1,-33.0683333333333,-71.4369444444444,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","FDO LA ENDORRA","2006-12-01","17:46",102,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.2,0.1,0,0,0.3,-33.0744444444444,-71.5763888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","BALNEARIO SERVICIO NAC. DE SALUD","2006-12-02","11:54",83,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.07,0,0,0,0,0,0,0.07,-33.0819444444444,-71.6513888888889,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2006-2007","JARDIN BOTANICO","2006-12-02","13:05",91,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.02,0,0,0.01,0.03,0,0,0.06,-33.0583333333333,-71.4902777777778,"WGS84"
"Valparaíso","Valparaíso","Concón","2006-2007","POBLACION RPC","2006-12-02","13:10",79,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.01,0,0,0,0.01,0,0,0.02,-32.9313888888889,-71.5186111111111,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2006-2007","AV. HIPODROMO","2006-12-02","14:18",58,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.1,0.1,0,0,0.2,-33.0519444444444,-71.3508333333333,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","SAN ROQUE","2006-12-02","15:14",65,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.1,0.1,0,0,0.2,-33.0655555555556,-71.5761111111111,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","LA ISLA","2006-12-02","15:16",64,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.5,0.1,0,0,0.6,-33.0655555555556,-71.5761111111111,"WGS84"
"Valparaíso","Marga Marga","Limache","2006-2007","LOS LEONES","2006-12-02","15:50",127,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,1,3,0,0,4,-33.0269444444444,-71.2325,"WGS84"
"Valparaíso","Marga Marga","Limache","2006-2007","SAN ALFONSO","2006-12-02","16:30",71,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,1,0,0,1,-33.0083333333333,-71.2641666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","LA ISLA  2","2006-12-02","17:40",27,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.01,0,0,0.01,-33.0655555555556,-71.5761111111111,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2006-2007","MARGA MARGA","2006-12-02","18:37",62,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.01,0,0,0,0.01,-33.0680555555556,-71.4475,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2006-2007","FUNDO OLIVARI","2006-12-03","11:44",66,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.2,0.8,0,0,1,-33.0691666666667,-71.3941666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2006-2007","MONTEDONICO CAMINO COSTERO","2006-12-03","17:28",57,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.1,0.2,0,0,0.3,-33.0552777777778,-71.64,"WGS84"
