"Region","Provincia","Comuna","Temporada","Nombre","Fecha","HoraInicio","DuracionMinutos","Alerta","Escenario","Causa","SuperficieQuemadaPinoA","SuperficieQuemadaPinoB","SuperficieQuemadaPinoC","SuperficieQuemadaEucalipto","SuperficieQuemadaOtrasPlantas","SuperficieQuemadaArbolado","SuperficieQuemadaMatorral","SuperficieQuemadaPastizal","SuperficieQuemadaAgricola","SuperficieQuemadaDesechos","SuperficieQuemadaTotal","Latitud","Longitud","Datum"
"Valparaíso","Valparaíso","Concón","2010-2011","VILLA PRIMAVERA","2010-11-19","18:00",193,"Sin alerta","No definido","Actividades recreativas",0.2,0,0,0,0,0,0,1,0,0,1.2,-32.9463888888889,-71.5147222222222,"WGS84"
"Valparaíso","Valparaíso","Concón","2010-2011","VILLA PRIMAVERA","2010-11-20","11:55",158,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0.3,0,0,0,0,0,0.2,0.8,0,0,1.3,-32.9466666666667,-71.5155555555556,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2010-2011","FINAL CALLE OHIGGINS","2010-11-20","14:23",60,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.02,0,0,0,0.03,0,0,0.05,-33.1236111111111,-71.5463888888889,"WGS84"
"Valparaíso","Quillota","Hijuelas","2010-2011","OASIS LA CAMPANA","2010-11-20","14:49",251,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,31.6,29.5,12.7,0,0,73.8,-32.9161111111111,-71.0677777777778,"WGS84"
"Valparaíso","Marga Marga","Limache","2010-2011","SAN ALFONSO","2010-11-20","17:40",140,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,4.6,8,0,0,12.6,-33.0361111111111,-71.2577777777778,"WGS84"
"Valparaíso","Marga Marga","Limache","2010-2011","LOS LEONES LIMACHE","2010-11-22","11:43",392,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,47.3,60,0,0,107.3,-33.0522222222222,-71.3294444444444,"WGS84"
"Valparaíso","San Antonio","San Antonio","2010-2011","FUNDO DE LLO LLEO","2010-11-22","14:35",133,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.1,0,0,0,0.16,0,0,0.26,-33.6061111111111,-71.5919444444445,"WGS84"
"Valparaíso","San Felipe de Aconcagua","Llay-Llay","2010-2011","FUNDO MONTOLIN","2010-11-22","15:10",215,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,2,8,10,0,0,20,-32.9269444444444,-70.9452777777778,"WGS84"
"Valparaíso","San Antonio","San Antonio","2010-2011","FUNDO DE LLO LLEO 2","2010-11-22","15:45",53,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.27,0,0,0.27,-33.6152777777778,-71.5922222222222,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2010-2011","EL REFUGIO","2010-11-22","16:25",1415,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.1,0,0,0.1,0.5,0,0.05,0.75,-33.0322222222222,-71.5513888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2010-2011","QUEBRADA EL ANGEL LAGUNA VERDE","2010-11-23","16:08",133,"Sin alerta","No definido","Incendios intencionales",0.2,0,0,0,0,0,0.1,0.1,0,0,0.4,-33.1194444444444,-71.6688888888889,"WGS84"
"Valparaíso","Marga Marga","Olmué","2010-2011","EL ESFUERZO","2010-11-24","15:55",171,"Sin alerta","No definido","Actividades extinción incendios forestalesincendios estructurales u otros",0,0,0,0,0,0,1.5,1.5,0,0,3,-33.0563888888889,-71.1047222222222,"WGS84"
"Valparaíso","San Antonio","San Antonio","2010-2011","FUNDO MIRAMAR","2010-11-24","17:30",162,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,1.8,0,0,1.8,-33.5794444444444,-71.5805555555555,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2010-2011","LOS COLONOS","2010-11-25","15:20",115,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.3,0.5,0,0,0.8,-33.0288888888889,-71.4163888888889,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2010-2011","EL OLIVAR","2010-11-25","16:14",61,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.25,0,0,0.25,-33.0311111111111,-71.4894444444444,"WGS84"
"Valparaíso","Quillota","La Cruz","2010-2011","LO  ROJAS","2010-11-25","14:15",338,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,3.2,8,0,0,11.2,-32.8102777777778,-71.2483333333333,"WGS84"
"Valparaíso","San Antonio","El Tabo","2010-2011","PARCELA 56 EL PERAL","2010-11-26","12:00",50,"Sin alerta","No definido","Faenas agrícolas y pecuarias",0,0,0,0,0,0,0,0.01,0,0,0.01,-33.4975,-71.6102777777778,"WGS84"
"Valparaíso","Quillota","Quillota","2010-2011","PARCELA SANTA ROSA","2010-11-26","12:00",275,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0.5,1,1,0,0,2.5,-32.9352777777778,-71.3263888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2010-2011","CERRO MARIPOSA","2010-11-26","13:20",66,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.13,0,0,0,0.02,0,0,0.15,-33.0555555555556,-71.6186111111111,"WGS84"
"Valparaíso","San Antonio","Santo Domingo","2010-2011","LOS CIPRESES","2010-11-26","14:49",35,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.01,0,0,0.01,-33.6419444444444,-71.6038888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2010-2011","TRANQUE EL PERAL","2010-11-26","16:55",103,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.02,0.04,0,0,0.06,-33.1202777777778,-71.5455555555556,"WGS84"
"Valparaíso","Petorca","La Ligua","2010-2011","QUEBRADA EL POBRE","2010-11-28","15:45",268,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.3,0,0,0,0.3,-32.3961111111111,-71.2166666666667,"WGS84"
"Valparaíso","San Antonio","San Antonio","2010-2011","PELANCURA","2010-11-28","16:00",93,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0.1,0,0,0,0,1,0,0,1.1,-33.5694444444444,-71.6233333333333,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2010-2011","FUNDO LAS MERCEDES","2010-11-28","17:10",55,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.01,0,0,0,0.02,0,0,0.03,-33.1202777777778,-71.5455555555556,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2010-2011","LAS AMERICAS","2010-11-29","15:30",82,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.03,0.07,0,0,0.1,-33.0330555555556,-71.3963888888889,"WGS84"
"Valparaíso","San Antonio","Santo Domingo","2010-2011","RAFAEL MORENO","2010-11-29","16:07",20,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.01,0,0,0.01,-33.6327777777778,-71.6144444444444,"WGS84"
"Valparaíso","San Antonio","San Antonio","2010-2011","CERRO EL CRISTO","2010-11-29","16:15",175,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.35,0,0,0.35,-33.6238888888889,-71.6033333333333,"WGS84"
"Valparaíso","San Antonio","San Antonio","2010-2011","VISTA HERMOSA","2010-11-29","17:05",50,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.16,0,0,0.16,-33.5605555555556,-71.6122222222222,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2010-2011","JARDIN BOTANICO","2010-11-30","14:15",89,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.3,0.7,0,0,1,-33.0355555555556,-71.5036111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2010-2011","FUNDO LLO LLEO","2010-11-30","15:10",50,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.01,0,0,0,0.02,0,0,0.03,-33.6058333333333,-71.6027777777778,"WGS84"
