"Region","Provincia","Comuna","Temporada","Nombre","Fecha","HoraInicio","DuracionMinutos","Alerta","Escenario","Causa","SuperficieQuemadaPinoA","SuperficieQuemadaPinoB","SuperficieQuemadaPinoC","SuperficieQuemadaEucalipto","SuperficieQuemadaOtrasPlantas","SuperficieQuemadaArbolado","SuperficieQuemadaMatorral","SuperficieQuemadaPastizal","SuperficieQuemadaAgricola","SuperficieQuemadaDesechos","SuperficieQuemadaTotal","Latitud","Longitud","Datum"
"Coquimbo","Limarí","Ovalle","2005-2006","ALGARROBO","2006-02-23","12:00",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0,1,1,0,0,2,-30.6341666666667,-71.3944444444444,"WGS84"
"Coquimbo","Choapa","Los Vilos","2005-2006","QUEBRADA SECA QUILIMARI","2006-02-23","13:00",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.01,0,0,0,0.01,-32.0852777777778,-71.4422222222222,"WGS84"
"Coquimbo","Elqui","La Serena","2005-2006","ALTOVALSOL 1","2006-02-23","16:45",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.01,0,0,0.01,-29.9169444444444,-71.1388888888889,"WGS84"
"Coquimbo","Limarí","Ovalle","2005-2006","LA PLACA","2006-02-26","14:00",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.05,0,0,0,0.05,-30.5722222222222,-71.3305555555555,"WGS84"
"Coquimbo","Choapa","Illapel","2005-2006","PINTACURA","2006-02-26","16:30",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.5,0,0,0.5,-31.7102777777778,-71.2319444444445,"WGS84"
"Coquimbo","Limarí","Ovalle","2005-2006","LIMARI","2006-02-27","09:00",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0.01,0,0,0.01,-30.7136111111111,-71.48,"WGS84"
"Coquimbo","Choapa","Los Vilos","2005-2006","SANTA INES","2006-02-27","17:50",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0.1,0.3,0.4,0,0,0.8,-32.1472222222222,-71.4969444444444,"WGS84"
"Coquimbo","Elqui","Vicuña","2005-2006","EL TAMBO","2006-02-27","17:00",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0.01,0.01,0.18,0,0,0.2,-30.0208333333333,-70.82,"WGS84"
"Coquimbo","Limarí","Ovalle","2005-2006","FORESTAL TALINAY","2006-02-28","17:00",-999999.99,"Sin alerta","No definido","No definida",0,0,0,2,0,0,0,0,0,0,2,-30.6113888888889,-71.1436111111111,"WGS84"
"Coquimbo","Limarí","Ovalle","2005-2006","SAN JULIAN","2006-03-01","11:00",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.05,0,0,0,0.05,-30.6258333333333,-71.3527777777778,"WGS84"
"Coquimbo","Limarí","Ovalle","2005-2006","EL ROMERAL","2006-03-02","10:00",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0,1,0,0,0,1,-30.4030555555556,-71.2016666666667,"WGS84"
"Coquimbo","Limarí","Ovalle","2005-2006","AGUAS BUENAS","2006-03-11","16:00",-999999.99,"Sin alerta","No definido","No definida",0,0,0,2,0,0,0,0,0,0,2,-30.3572222222222,-71.2422222222222,"WGS84"
"Coquimbo","Limarí","Ovalle","2005-2006","LA TORRE 1","2006-03-24","13:00",-999999.99,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0.1,0.5,0,0,0.6,-30.6355555555556,-71.3111111111111,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","POBLACION RAPA NUI","2005-09-12","00:25",95,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.03,0,0,0,0,0,0,0.03,-33.0655555555556,-71.5761111111111,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","FUNDO CURAUMILLA","2005-09-14","14:20",75,"Sin alerta","No definido","Quema de desechos",0,0.1,0,0,0,0,0,0.05,0,0,0.15,-33.1075,-71.7016666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","LAGUNA VERDE","2005-09-18","20:00",165,"Sin alerta","No definido","Quema de desechos",0,0,0,0,0,0,0,0,0,0,0,-33.1175,-71.6738888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","CERRO LA CRUZ","2005-09-23","12:10",110,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.25,0,0,0,0.05,0,0,0.3,-33.0736111111111,-71.6191666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","CERRO SAN JUAN DE DIOS","2005-10-08","15:40",95,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.2,0,0,0.05,0.05,0,0,0.3,-33.0555555555556,-71.6186111111111,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","LAS CENIZAS","2005-10-30","10:30",809,"Sin alerta","No definido","Incendios intencionales",0,3,0,2,0,0,0,1,0,0,6,-33.1022222222222,-71.545,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","TRANQUE RECREO","2005-10-30","12:50",78,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.03,0.05,0,0,0.08,-33.0783333333333,-71.3836111111111,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","CERRO MIGUEL ANGEL","2005-10-31","15:50",1330,"Sin alerta","No definido","Incendios intencionales",0,0,0,2,0,0,3,4,0,0,9,-33.0552777777778,-71.6291666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","LAS CENIZAS","2005-11-03","16:14",406,"Sin alerta","No definido","Incendios intencionales",0,15,0,10,0,0,0,0,0,0,25,-33.1025,-71.5341666666667,"WGS84"
"Valparaíso","San Antonio","El Quisco","2005-2006","FUNDO MAQUIHUANA","2005-11-04","10:19",261,"Sin alerta","No definido","Quema de desechos",0,0,0,0.55,0,0,0,0,0,0.05,0.6,-33.4425,-71.6625,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2005-2006","FUNDO EL CARMEN","2005-11-04","13:50",29,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.1,0.1,0,0,0.2,-33.0613888888889,-71.3297222222222,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","CERRO SAN JUAN DE DIOS","2005-11-04","16:00",144,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.5,0,0,0.8,1.5,0,0,2.8,-33.0552777777778,-71.6291666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","RAPA NUI","2005-11-04","16:25",61,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.4,0,0,0,0,0,0.1,0.5,-33.0563888888889,-71.5758333333333,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","PAJONAL","2005-11-04","16:30",110,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.1,0,0,0,0,0,0,0.1,-33.0561111111111,-71.5972222222222,"WGS84"
"Valparaíso","Valparaíso","Casablanca","2005-2006","LO VASQUEZ","2005-11-05","16:13",111,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0.2,0.3,0.5,0,0,1,-33.2577777777778,-71.4313888888889,"WGS84"
"Valparaíso","San Antonio","San Antonio","2005-2006","FUNDO MIRAMAR","2005-11-05","19:45",150,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0,0,0.03,0.03,-33.57,-71.6016666666667,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2005-2006","POBLACION LAS VEGAS","2005-11-09","16:14",36,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.05,0.15,0,0,0.2,-33.0327777777778,-71.4038888888889,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2005-2006","POBLACION LAS AMERICAS","2005-11-10","13:51",52,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.03,0.07,0,0,0.1,-33.0327777777778,-71.4038888888889,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","POBLACION SOL DEL PACIFICO","2005-11-10","13:17",65,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.02,0.05,0,0,0.07,-33.0594444444444,-71.4261111111111,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","BELLOTO NORTE","2005-11-10","16:57",101,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.2,0.7,0,0,0.9,-33.0238888888889,-71.4036111111111,"WGS84"
"Valparaíso","Quillota","Calera","2005-2006","LA PUNTILLA","2005-11-13","13:09",471,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0,0,0,0,-32.7933333333333,-71.1944444444444,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","FUNDO LAS CENIZAS","2005-11-14","19:04",54,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.07,0,0,0,0.02,0,0,0.09,-33.1111111111111,-71.5452777777778,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","NUEVO PLACILLA.","2005-11-15","14:15",60,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.05,0,0,0,0,0,0,0.05,-33.1111111111111,-71.5558333333333,"WGS84"
"Valparaíso","San Felipe de Aconcagua","Llay-Llay","2005-2006","LAS BANDURRIAS","2005-11-15","14:50",370,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0,0,0,0,-32.8341666666667,-70.9072222222222,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2005-2006","VILLA DULCE","2005-11-16","13:20",92,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.02,0.04,0,0,0.06,-33.0219444444444,-71.485,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","NUEVO PLACILLA","2005-11-16","16:44",98,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.02,0,0,0,0.02,0,0,0.04,-33.1111111111111,-71.5452777777778,"WGS84"
"Valparaíso","Marga Marga","Limache","2005-2006","FUNDO STA ENRIQUETA","2005-11-17","12:30",255,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,1,0,0,9,15,0,0,25,-33.0355555555556,-71.2647222222222,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","LOS PERALES","2005-11-17","16:10",59,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.03,0,0,0,0,0,0,0.03,-33.1011111111111,-71.5986111111111,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","LA ISLA","2005-11-17","17:16",54,"Sin alerta","No definido","Incendios intencionales",0,0,0.01,0,0,0,0,0.06,0,0,0.0699999999999999,-33.1561111111111,-71.5572222222222,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","NUEVO PLACILLA","2005-11-17","19:48",55,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.02,0,0,0,0,0,0,0.02,-33.1111111111111,-71.5452777777778,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","FUNDO LAS MERCEDES","2005-11-18","17:20",99,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.02,0,0,0,0,0,0,0.02,-33.12,-71.5561111111111,"WGS84"
"Valparaíso","San Antonio","San Antonio","2005-2006","VISTA HERMOSA","2005-11-18","18:15",84,"Sin alerta","No definido","No definida",0,0,0,0,0,0,0,0,0,0,0,-33.5605555555556,-71.6122222222222,"WGS84"
"Valparaíso","San Antonio","San Antonio","2005-2006","FUNDO LLO LLEO","2005-11-18","19:23",92,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0,0,0.02,0.02,-33.6061111111111,-71.5919444444445,"WGS84"
"Valparaíso","San Antonio","San Antonio","2005-2006","FUNDO MIRADOR","2005-11-19","15:03",212,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0,0,0,0,-33.57,-71.5908333333333,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","FUNDO RECREO","2005-11-19","16:18",118,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.1,0.1,0,0,0.2,-33.0786111111111,-71.3730555555556,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","FUNDO PAJONAL","2005-11-19","17:22",116,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.16,0,0,0,0,0,0,0.16,-33.0919444444444,-71.6088888888889,"WGS84"
"Valparaíso","San Antonio","Cartagena","2005-2006","FUNDO COLENGUADO","2005-11-19","18:45",38,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.5525,-71.5688888888889,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","CERRO YUNGAY","2005-11-19","19:45",72,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.1,0,0,0,0.05,0,0,0.15,-33.0644444444444,-71.6294444444444,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2005-2006","LAS VEGAS","2005-11-24","19:11",51,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.05,0.15,0,0,0.2,-33.0330555555556,-71.3930555555555,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","LOS MOLLES","2005-11-25","16:09",82,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.05,0,0,0.1,0.2,0,0,0.35,-33.0966666666667,-71.3733333333333,"WGS84"
"Valparaíso","San Antonio","San Antonio","2005-2006","FUNDO MIRAMAR","2005-11-25","17:37",118,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.6,0,0,0,0.5,0,0,1.1,-33.5883333333333,-71.5808333333333,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","FUNDO PAJONAL","2005-11-26","16:51",104,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.22,0,0,0,0,0,0,0.22,-33.0827777777778,-71.6086111111111,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2005-2006","LAS AMERICAS","2005-11-27","16:25",60,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.7,0.3,0,0,1,-33.0336111111111,-71.3716666666667,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","CAMINO LO OROZCO","2005-11-28","15:00",80,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0.1,0.1,0.1,0,0,0.3,-33.1513888888889,-71.3427777777778,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","EL RETIRO","2005-11-28","16:10",96,"Sin alerta","No definido","Actividades recreativas",0,0,0,0.05,0,0,0.1,0.15,0,0,0.3,-33.0319444444444,-71.4466666666667,"WGS84"
"Valparaíso","San Antonio","San Antonio","2005-2006","FUNDO MIRAMAR","2005-11-28","18:40",60,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.25,0,0,0,0.4,0,0,0.65,-33.5883333333333,-71.5808333333333,"WGS84"
"Valparaíso","Quillota","La Cruz","2005-2006","ROTONDA POCOCHAY","2005-11-29","13:39",121,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0.2,0.3,0,0,0.5,-32.8383333333333,-71.1955555555556,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","LOS MOLLES","2005-11-29","14:47",205,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,2,5,8,0,0,15,-33.1147222222222,-71.3633333333333,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","LOS MOLLES","2005-11-30","15:53",367,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,5,0,0,5,15,0,0,25,-33.1147222222222,-71.3738888888889,"WGS84"
"Valparaíso","Marga Marga","Limache","2005-2006","FUNDO LIMACHITO","2005-11-30","15:45",180,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,2,5,0,0,7,-32.99,-71.285,"WGS84"
"Valparaíso","Marga Marga","Limache","2005-2006","CUESTA SAN PEDRO","2005-11-30","15:57",136,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,1,3,0,0,4,-32.9630555555556,-71.2841666666667,"WGS84"
"Valparaíso","Valparaíso","Valparaíso","2005-2006","CERRO SAN JUAN DE DIOS","2005-11-30","16:25",69,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.1,0.1,0,0,0.2,-33.0552777777778,-71.6291666666667,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2005-2006","LA JARILLA","2005-11-30","17:08",89,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.5,2.5,0,0,3,-32.9952777777778,-71.4777777777778,"WGS84"
"Valparaíso","San Antonio","San Antonio","2005-2006","FUNDO MIRAMAR","2005-11-30","17:00",70,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.01,0,0,0,0.01,0,0,0.02,-33.5883333333333,-71.5808333333333,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","LOS PERALES","2005-12-01","14:09",120,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.3,0,0,0.2,0.5,0,0,1,-33.1516666666667,-71.3213888888889,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2005-2006","REÑACA ALTO","2005-12-01","16:24",155,"Sin alerta","No definido","Quema de desechos",0,0,0,0,0,0.5,1,1,0,0,2.5,-32.9866666666667,-71.4666666666667,"WGS84"
"Valparaíso","San Antonio","San Antonio","2005-2006","VIÑA SANTO DOMINGO","2005-12-02","13:00",132,"Sin alerta","No definido","Actividades recreativas",0,0,0,1,0,0,0,1,0,0,2,-33.6177777777778,-71.4630555555556,"WGS84"
"Valparaíso","Los Andes","Rinconada","2005-2006","CUESTA CHACABUCO","2005-12-02","14:50",1280,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0,0,0,0,-32.9186111111111,-70.6630555555556,"WGS84"
"Valparaíso","San Antonio","San Antonio","2005-2006","FUNDO LEYDA","2005-12-02","17:00",150,"Sin alerta","No definido","Incendios intencionales",0,0,0,1.5,0,0,0,0.5,0,0,2,-33.6091666666667,-71.4413888888889,"WGS84"
"Valparaíso","Valparaíso","Viña del Mar","2005-2006","RUTA 66","2005-12-02","19:30",34,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.01,0,0,0.01,-33.0569444444444,-71.5544444444444,"WGS84"
"Valparaíso","Marga Marga","Limache","2005-2006","ALTO  CON CON","2005-12-03","14:31",218,"Sin alerta","No definido","Quema de desechos",0,0,0,0,0,10,30,40,0,0,80,-32.9602777777778,-71.4338888888889,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2005-2006","POBLACION PRAT","2005-12-03","16:53",87,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.02,0,0,0.08,0.1,0,0,0.2,-33.0697222222222,-71.3619444444444,"WGS84"
"Valparaíso","Marga Marga","Villa Alemana","2005-2006","VILLA ALEMANA","2005-12-03","17:15",79,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0.5,0,0,0.6,0.9,0,0,2,-33.0697222222222,-71.3619444444444,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","BELLOTO NORTE","2005-12-03","18:28",44,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.1,0,0,0.1,-33.0330555555556,-71.3930555555555,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","POBLACION LA GRANJA","2005-12-03","18:59",50,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.0497222222222,-71.4577777777778,"WGS84"
"Valparaíso","San Antonio","San Antonio","2005-2006","VILLA SERVIU","2005-12-03","19:19",76,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0.05,0.1,0,0,0.15,-33.5602777777778,-71.6230555555556,"WGS84"
"Valparaíso","Marga Marga","Quilpué","2005-2006","BELLOTO NORTE","2005-12-04","13:32",54,"Sin alerta","No definido","Actividades recreativas",0,0,0,0,0,0,0.1,0.2,0,0,0.3,-33.0327777777778,-71.4038888888889,"WGS84"
"Valparaíso","Petorca","Zapallar","2005-2006","LAS MESTIZAS","2005-12-04","14:49",288,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,20,20.1,60.2,0,0,100.3,-32.5116666666667,-71.3047222222222,"WGS84"
"Valparaíso","San Antonio","Cartagena","2005-2006","CERRO VIEJO CARTAGENA.","2005-12-04","19:08",44,"Sin alerta","No definido","Incendios intencionales",0,0,0,0,0,0,0,0.02,0,0,0.02,-33.5611111111111,-71.5905555555556,"WGS84"
"Valparaíso","Petorca","La Ligua","2005-2006","LOS MOLLES","2005-12-04","19:48",27,"Sin alerta","No definido","Tránsito de personasvehículos o aeronaves",0,0,0,0,0,0,0,0.01,0,0,0.01,-32.2283333333333,-71.4991666666667,"WGS84"
"Valparaíso","San Antonio","Cartagena","2005-2006","CAMINO VIEJO CARTAGENA","2005-12-05","12:25",172,"Sin alerta","No definido","Incendios intencionales",0,0,0,0.5,0,0,0,2.5,0,0,3,-33.5522222222222,-71.5905555555556,"WGS84"
